InvoiceId,program,CustomerName, , ,Product,bandwidth,PaymentType,Gender,Address,interface,Store,Quantity,City,ProductPrice,Total,program,State,PostalCode,Date,Department,Time,monitor
557435,4407890,"Mandy Rodriguez",10.21,0.27,"Rustic Wooden Car","panel","Visa","Male","50914 Hartmann Plaza",4579822,"Lakin, O'Connell and Monahan",9,"Port Robyn",85.64,770.76,1864789,"SC",26559,"9-29-2021","Home","12:44:22",41.99
940480,"back up","Patsy Corkery",43.07,5.44,"Awesome Steel Chair",false,"MasterCard","Female","6458 Herman Hills",94.14,"Auer V",9,"New Freddie",46.19,415.71,"system","AZ",21367,"6-9-2021","Baby, Music & Tools","8:2:49",false
492518,12.40,"Ms. Guadalupe Carroll",9.22,31.02,"Ergonomic Rubber Computer",false,"MasterCard","Male","27132 Parisian Pike",true,"Armstrong, Strosin and Altenwerth",1,"North Ilenehaven",45.49,45.49,62.05,"MD",64097,"8-11-2021","Beauty","14:54:36",18.35
870858,83.95,"Berta Kessler",false,true,"Ergonomic Concrete Shoes",false,"MasterCard","Male","64413 Linnea Field",8921133,"Auer V",5,"Beierstad",6.84,34.20,50.20,"NE",71739,"10-22-2021","Shoes & Outdoors","13:29:9",6779940
202295,1165639,"Mr. Maynard Grimes",808804,242542,"Awesome Steel Chair",true,"AMEX","Male","21789 Kemmer Bypass",4969476,"Auer V",4,"Johnstonmouth",5.77,23.08,3242004,"CA",70638,"10-23-2021","Health","7:4:29",true
570432,"ADP","Dorothea Kulas",8603837,9155721,"Gorgeous Rubber Pants",99.43,"EWallet","Female","4744 Chanelle Plain",95.18,"McClure, Block and Franecki",10,"North Loyshire",34.44,344.40,"copy","AK",18491,"3-27-2021","Automotive, Books & Electronics","22:3:57","mobile"
562066,98.60,"Mariana Yundt Sr.",false,false,"Ergonomic Plastic Car",94.08,"Cash","Male","2579 Kilback Cliff",7244440,"Lakin, O'Connell and Monahan",10,"Muellerport",17.58,175.80,35.18,"PA",10161,"7-29-2021","Health & Industrial","15:7:2",2359273
843635,"synthesizing","Shanny Abernathy",61.02,23.48,"Small Wooden Shirt","redundant","AMEX","Male","63148 Velma Haven",49.20,"Armstrong, Strosin and Altenwerth",2,"Hagenesborough",33.46,66.92,"TCP","FL",71028,"7-26-2021","Toys & Movies","2:49:48",8.80
514096,1612712,"Jared Altenwerth","back up","cross-platform","Intelligent Rubber Table",false,"AMEX","Female","611 Bernadette Mall",6245549,"Auer V",3,"Port Wilfredo",18.59,55.77,3958938,"ME",22609,"10-24-2021","Sports & Music","3:35:2",56.47
792120,"open-source","Margaretta Hills V",95.35,45.98,"Rustic Cotton Pants",false,"Cash","Male","9271 Jamar Neck","input","Kshlerin DDS",1,"Bahringershire",42.71,42.71,"1080p","SD",21407,"8-29-2021","Beauty","1:12:27",9435178
146330,53.18,"Kaya Jast",true,true,"Small Steel Car","card","Cash","Female","48043 Aliya Loop",7645222,"Considine PhD",5,"New Ashtonburgh",71.46,357.30,88.07,"RI",73699,"3-21-2021","Automotive","8:15:29",11.53
739171,true,"Johathan Emmerich","overriding","panel","Rustic Steel Shoes","quantifying","AMEX","Male","63080 Trantow Green",false,"Larkin-McClure",10,"New Everettestad",7.73,77.30,true,"TN",38438,"5-8-2021","Industrial","13:26:26",true
730462,887571,"Aaliyah Schuppe",true,false,"Practical Rubber Table",2247753,"MasterCard","Male","801 Heidenreich Points",37.42,"Larkin-McClure",9,"Lake Callieville",32.40,291.60,9047221,"OR",96168,"6-23-2021","Home, Garden & Kids","21:47:26",5152316
911569,"quantifying","Pearl Deckow","firewall","auxiliary","Ergonomic Wooden Gloves","EXE","Cash","Male","5811 Nicolas Knolls",5063616,"McClure, Block and Franecki",2,"Kiannafurt",35.55,71.10,"compress","OR",20787,"7-17-2021","Sports","7:25:25",4237099
333124,1626188,"Jimmy Hickle","auxiliary","firewall","Gorgeous Rubber Shoes",2831419,"AMEX","Male","31707 Robel Street",33.11,"Parisian, Wolff and Gorczany",7,"Port Candelario",28.10,196.70,2989044,"WV",76854,"8-26-2021","Books & Music","14:4:50",8868746
941652,true,"Elyssa Beatty",48228,3162234,"Small Cotton Pants",57.34,"EWallet","Female","63913 Cortney Station",6341562,"Auer V",7,"McDermottport",76.18,533.26,false,"ID",63803,"8-25-2021","Home & Grocery","19:26:55",75.98
917938,true,"Owen Ritchie",19.14,68.50,"Incredible Wooden Computer",true,"MasterCard","Male","32619 Hellen Path",false,"Parisian, Wolff and Gorczany",5,"Curtborough",22.00,110.00,false,"RI",90751,"10-14-2021","Sports & Garden","8:34:29","redundant"
545632,5382957,"Miss Roxane Gleason",16.60,79.73,"Fantastic Wooden Pants","JBOD","Cash","Female","9478 Lang Street",6633455,"Larkin-McClure",4,"North Tre",29.49,117.96,1424278,"NY",31065,"10-24-2021","Outdoors","21:10:13",25.37
256626,1157859,"Anabelle Jerde II",7952078,7640110,"Practical Concrete Hat",false,"EWallet","Female","289 Sim Orchard",false,"Larkin-McClure",6,"East Yasmintown",5.05,30.30,5067918,"MI",43740,"9-6-2021","Shoes","1:5:17","JBOD"
478451,true,"Dexter Casper","reboot","RAM","Rustic Granite Shoes",8116521,"EWallet","Male","9171 Mary Valley","open-source","Auer V",8,"Edmondshire",22.02,176.16,true,"GA",10355,"4-24-2021","Tools, Outdoors & Home","12:37:52","program"
435646,true,"Keyshawn Block II",5003268,783383,"Intelligent Wooden Gloves",3127915,"MasterCard","Male","251 Little Curve","optical","Parisian, Wolff and Gorczany",4,"Port Verlatown",25.84,103.36,false,"CO",88529,"7-28-2021","Outdoors, Computers & Garden","8:25:36","generate"
225238,7198294,"Darrel Bahringer",26.64,15.90,"Ergonomic Granite Shirt",39.75,"MasterCard","Male","21665 Corene Crescent","optical","Parisian, Wolff and Gorczany",1,"East Colinland",27.78,27.78,5548744,"RI",32286,"10-5-2021","Books & Shoes","3:15:17",true
940212,73.94,"Deon Abshire",7863483,2341494,"Small Plastic Chair",47.48,"MasterCard","Male","80017 Ondricka Viaduct",82.66,"Considine PhD",7,"Lake Lily",20.95,146.65,6.10,"IN",69257,"7-9-2021","Computers & Kids","3:29:14",false
516526,true,"Madyson Sanford",false,true,"Practical Concrete Computer","AGP","AMEX","Female","1642 Mohr Springs","input","Parisian, Wolff and Gorczany",2,"East Andrewland",72.72,145.44,false,"OR",87776,"9-4-2021","Movies, Music & Baby","19:29:48",89.57
802676,true,"Mr. Orlo Quitzon",false,false,"Fantastic Steel Table",5.04,"EWallet","Male","869 Otho Pass","primary","Kuphal, Spencer and Blanda",8,"West Oswaldo",53.55,428.40,false,"MN",14513,"10-22-2021","Electronics & Home","13:18:9",5213197
680363,4642668,"Gilbert Dooley","back up","bandwidth","Sleek Concrete Pants",59.15,"AMEX","Male","67657 Addie Gardens","back-end","Lakin, O'Connell and Monahan",10,"Brantbury",52.61,526.10,80262,"CT",37499,"8-11-2021","Games & Jewelery","2:43:4",8743746
988541,7271571,"Miss Reed Leannon",true,false,"Rustic Granite Shirt","index","AMEX","Male","1445 Owen Passage",2701292,"Lakin, O'Connell and Monahan",4,"Millermouth",15.87,63.48,5176557,"GA",59682,"3-5-2021","Baby, Shoes & Sports","22:13:40",1884509
310628,"synthesize","Assunta Swift",false,false,"Practical Granite Hat",27.88,"EWallet","Male","76724 Willms Ridge",50.93,"Wiegand-Tillman",9,"McClurebury",40.40,363.60,"index","KY",59156,"10-10-2021","Outdoors, Grocery & Computers","3:45:5",10.55
908216,99.53,"Wellington Feil V",false,false,"Fantastic Granite Shirt",75.40,"EWallet","Female","2361 Doyle Crossing",38.34,"Auer V",9,"Georgemouth",39.41,354.69,61.80,"NE",24629,"10-17-2021","Jewelery","15:56:55",94.61
476478,true,"Beryl Schimmel",false,true,"Small Wooden Shoes",86.65,"Cash","Female","9321 Jordan Tunnel",9.71,"Wiegand-Tillman",6,"Giuseppetown",70.06,420.36,false,"MS",64276,"9-20-2021","Movies & Shoes","0:32:50",1536459
849594,382858,"Amani Borer PhD",35.06,25.20,"Rustic Cotton Table","digital","AMEX","Male","10708 Melyssa Forges","synthesizing","Kuphal, Spencer and Blanda",8,"Brennonport",50.60,404.80,7401630,"KY",72270,"6-9-2021","Grocery","13:57:31",7505847
803685,"JBOD","Kira Hilll",82.39,45.88,"Ergonomic Wooden Table","matrix","EWallet","Female","37758 Natasha Burg",false,"Larkin-McClure",2,"Terrancebury",66.22,132.44,"navigating","ND",99083,"10-22-2021","Grocery & Movies","21:21:52",true
198896,"auxiliary","Leonel Ullrich III",69.35,19.99,"Rustic Wooden Hat",5906145,"AMEX","Male","28463 May Knolls",2987972,"Kshlerin DDS",4,"Port Karleeberg",6.19,24.76,"indexing","OH",50549,"10-21-2021","Toys","16:35:27",4697916
796404,"firewall","Miss Anthony Hickle",true,true,"Practical Cotton Shoes",false,"EWallet","Female","4974 Bechtelar Drive","neural","Parisian, Wolff and Gorczany",2,"Metzview",20.56,41.12,"bluetooth","NM",86229,"1-5-2021","Automotive, Grocery & Electronics","3:55:24",4017584
146011,5901540,"Anastasia Grant II","sensor","SDD","Fantastic Plastic Shirt",4886763,"Cash","Male","2053 Weldon Forges",false,"Kuphal, Spencer and Blanda",2,"Hillardchester",21.58,43.16,5514020,"AL",41953,"10-17-2021","Electronics","12:47:10",true
428565,3.63,"Juanita Walter",36.84,26.09,"Incredible Steel Gloves",false,"Visa","Male","59274 Lydia Shoals",11.96,"Auer V",4,"Cassidyville",81.27,325.08,48.64,"LA",89667,"10-25-2021","Computers & Automotive","8:22:4","SMS"
632039,false,"Ms. Briana Dietrich",83.97,73.22,"Rustic Concrete Shirt",false,"Visa","Female","69914 Miller Land",748215,"McClure, Block and Franecki",7,"Jazminberg",88.99,622.93,false,"CA",21725,"8-31-2021","Computers, Jewelery & Kids","20:47:46",58.73
213095,1126171,"Stone Torp",8587071,848854,"Fantastic Wooden Table",38.05,"Visa","Male","4071 Jany Mountains",73.84,"Kuphal, Spencer and Blanda",4,"South Hettie",16.33,65.32,5741645,"OR",44996,"7-17-2021","Outdoors","0:44:28",9270654
657666,"hacking","Mandy Kohler",5380665,8789612,"Rustic Plastic Gloves","microchip","Visa","Female","8475 Mayert Union",true,"Larkin-McClure",6,"East Deliashire",93.21,559.26,"monitor","HI",65588,"3-8-2021","Toys & Industrial","21:15:54",218861
478367,83.82,"Dr. Fausto Gutkowski","hacking","generate","Rustic Cotton Gloves",true,"AMEX","Male","7567 Ethan Centers",5884624,"McClure, Block and Franecki",4,"Reillymouth",22.22,88.88,2.25,"OH",10023,"5-25-2021","Clothing, Garden & Sports","15:16:13",8735062
289357,false,"Carmelo Wisozk",54.28,17.13,"Ergonomic Granite Car",79.51,"Cash","Male","68178 Baumbach Landing",2.96,"McClure, Block and Franecki",1,"Vernaville",48.39,48.39,false,"OR",67723,"10-10-2021","Electronics & Grocery","14:31:5",89.18
964545,78.56,"Raven Prosacco",29.16,92.04,"Awesome Granite Gloves",54.03,"MasterCard","Female","4782 Raul Locks",true,"Larkin-McClure",9,"North Celestinomouth",93.86,844.74,11.09,"AR",45041,"10-17-2021","Jewelery & Automotive","10:58:3",true
883754,true,"Alvera Funk DDS",false,true,"Intelligent Rubber Shoes",false,"MasterCard","Male","71442 Madalyn Crossing",6411708,"McClure, Block and Franecki",2,"East Hubert",32.81,65.62,true,"CT",88557,"7-8-2021","Baby, Garden & Books","15:39:59",1270908
573779,"copy","Stanley Bogisich",60.77,23.06,"Practical Steel Computer","neural","EWallet","Female","68132 Marquardt Mall",true,"Larkin-McClure",8,"Davidton",25.41,203.28,"quantify","PA",84274,"5-10-2021","Computers","21:41:11",68.27
427106,425838,"Ms. Cornelius Frami",1321471,7107523,"Sleek Wooden Pants",2630176,"Visa","Male","3883 Yost Lane","FTP","Auer V",9,"Demarcoville",35.36,318.24,3956813,"PA",44041,"8-22-2021","Health, Movies & Automotive","20:46:46","CSS"
565065,true,"Jaylen Langosh I",6398867,8243440,"Gorgeous Wooden Pants",68.80,"EWallet","Male","79926 Federico Ridge","JBOD","Larkin-McClure",5,"Kubhaven",52.97,264.85,true,"CT",81898,"4-22-2021","Electronics, Jewelery & Garden","7:39:55",63.96
628339,"HTTP","Bart White",972334,2848928,"Intelligent Cotton Computer",55.78,"MasterCard","Male","2602 Bogisich Curve",78.67,"Larkin-McClure",3,"Everettmouth",68.35,205.05,"overriding","IN",95830,"3-26-2021","Books & Games","14:40:12",35.74
732578,false,"Vivianne Schmeler",77.22,66.97,"Rustic Granite Computer",26.76,"Cash","Female","4812 Zaria Spring",62.74,"McClure, Block and Franecki",1,"Wardland",28.51,28.51,true,"MD",77630,"10-20-2021","Automotive","4:43:30",true
922444,28.24,"Doyle Jaskolski III",88.85,51.23,"Practical Wooden Pants",false,"AMEX","Male","8652 Hand Dam",true,"Parisian, Wolff and Gorczany",9,"Joanniebury",48.33,434.97,61.00,"TX",45465,"5-15-2021","Tools","23:38:4",true
965704,"optical","Talon Upton",true,true,"Awesome Cotton Chair",false,"MasterCard","Male","960 Lennie Valley","hard drive","McClure, Block and Franecki",8,"Yundtfort",85.25,682.00,"override","WY",76383,"10-24-2021","Kids","18:3:55",7230620
551945,"USB","Leda Hilll Sr.",10.48,0.40,"Intelligent Plastic Table",false,"Visa","Male","17501 Ervin Mall","CSS","Auer V",3,"Mollieport",77.28,231.84,"navigating","CA",10312,"10-22-2021","Sports & Outdoors","22:28:16","RAM"
694866,34.75,"Holly Hansen PhD",4125212,2424842,"Sleek Cotton Table","navigate","MasterCard","Male","230 Ziemann Ports",6940514,"Auer V",10,"Pagacchester",62.45,624.50,66.58,"MI",35972,"6-16-2021","Automotive","9:44:25",1697920
679629,"bus","Providenci Douglas",69.04,31.44,"Intelligent Rubber Pants",82.65,"AMEX","Male","93245 McCullough Loaf",2265812,"McClure, Block and Franecki",5,"South Crawfordstad",70.02,350.10,"overriding","MN",71588,"7-22-2021","Home","12:0:39",77.43
506245,true,"Christophe Keebler",16.18,5.96,"Practical Granite Shoes",69.26,"Cash","Male","1550 Greenfelder Drive",false,"Considine PhD",10,"East Antonio",56.61,566.10,false,"DE",34508,"6-24-2021","Clothing & Beauty","14:4:39",true
460576,1137382,"Darwin Zboncak",false,true,"Small Wooden Car",true,"AMEX","Female","99569 Fabian Turnpike",6474240,"Considine PhD",4,"Chetville",76.12,304.48,55837,"WI",36182,"5-31-2021","Electronics & Computers","14:11:19",true
105049,69.10,"Savanna Lebsack IV",5.06,91.68,"Awesome Concrete Shirt",15.54,"Cash","Male","34166 Gaylord View",2120262,"Lakin, O'Connell and Monahan",8,"New Sterling",17.71,141.68,74.15,"OH",80726,"7-28-2021","Movies","15:59:32",8983034
817385,17.02,"Edd Rutherford","hard drive","SDD","Practical Concrete Pants","auxiliary","MasterCard","Male","7924 Kurtis Fork","compress","Lakin, O'Connell and Monahan",3,"Reynoldsmouth",97.94,293.82,22.47,"NJ",61610,"9-1-2021","Health & Sports","18:49:15","microchip"
241954,9462069,"Hayden Mayer",1239784,97741,"Intelligent Rubber Gloves","multi-byte","MasterCard","Male","3523 Kelvin Brooks",2331064,"Parisian, Wolff and Gorczany",5,"South Julietown",32.44,162.20,4609128,"MD",63835,"8-27-2021","Tools","14:37:44",1779004
296598,44.37,"Kory Ziemann",3401571,1407726,"Sleek Steel Gloves",129961,"Cash","Male","59752 Mossie Mount",16.88,"Auer V",1,"Bradyport",75.23,75.23,53.21,"NJ",87952,"7-16-2021","Tools","15:33:27","ADP"
620418,false,"Charlie Senger",15.33,78.69,"Awesome Rubber Shoes",41.33,"Visa","Female","589 Joe Place",64.82,"Kuphal, Spencer and Blanda",6,"West Gavin",87.25,523.50,false,"ID",43639,"10-22-2021","Beauty","13:34:33",true
112860,true,"Zoe Emard II",2.73,53.16,"Rustic Steel Shoes",false,"AMEX","Male","946 Nikolaus Alley",true,"Kuphal, Spencer and Blanda",7,"North Eloisa",31.26,218.82,false,"LA",93814,"4-6-2021","Tools","22:9:34",false
591662,14.45,"Louvenia Windler",false,false,"Incredible Cotton Chair",4196718,"Cash","Female","88337 Prohaska Tunnel",49.75,"Kshlerin DDS",10,"West Zola",32.79,327.90,85.70,"AR",40438,"10-20-2021","Music, Grocery & Health","15:22:43",9.95
548434,8560853,"Aryanna Schiller III",false,true,"Rustic Rubber Gloves","cross-platform","Cash","Male","93033 Fisher Turnpike","index","McClure, Block and Franecki",8,"Lake Deliaville",77.85,622.80,9295791,"RI",70900,"10-23-2021","Industrial & Baby","20:21:46",994613
573496,"backing up","Joshuah Price IV",7429507,2785951,"Rustic Granite Car",8202776,"AMEX","Male","634 Shad Walk",1974305,"Larkin-McClure",8,"East Arlostad",0.64,5.12,"pixel","VA",10587,"7-1-2021","Kids, Tools & Outdoors","7:27:21",2930629
471847,6767215,"Adell Okuneva",998160,11745,"Incredible Steel Gloves",true,"MasterCard","Male","424 Turner Roads","transmit","Lakin, O'Connell and Monahan",4,"Lake Emerson",3.81,15.24,3450203,"NJ",84931,"8-24-2021","Kids","20:20:20",true
310168,6837080,"Destiney Halvorson","circuit","monitor","Small Rubber Shoes",6365477,"Visa","Female","4743 Leffler Mountains",true,"Kuphal, Spencer and Blanda",5,"East Edythe",61.37,306.85,4966833,"PA",39417,"8-18-2021","Garden","1:57:37",8044686
400328,true,"Amos Emmerich Jr.",true,false,"Small Concrete Table",28.48,"EWallet","Female","1848 Alana Club","override","Parisian, Wolff and Gorczany",5,"East Annamae",66.56,332.80,true,"CO",76622,"6-20-2021","Outdoors","2:57:28",false
921441,87.64,"Amelia Zulauf",true,true,"Sleek Granite Car",true,"MasterCard","Male","31928 Mellie Field",false,"Auer V",7,"Port Vicentahaven",49.07,343.49,61.61,"VA",43867,"10-6-2021","Grocery, Industrial & Games","0:50:36",85.19
896728,false,"Wendy Huel",8074041,2434146,"Gorgeous Steel Gloves",2981854,"Visa","Male","84521 Botsford Club",9343675,"McClure, Block and Franecki",8,"South Nilsburgh",6.17,49.36,false,"CO",40709,"9-23-2021","Electronics, Jewelery & Tools","19:36:4",72.20
506764,6061516,"Jennifer Swift","back-end","bus","Fantastic Granite Car",5046787,"Visa","Female","98594 Ruecker Ford",4008696,"Armstrong, Strosin and Altenwerth",9,"Lake Mason",15.16,136.44,5127592,"KS",38345,"7-29-2021","Kids & Toys","4:44:22",2797432
130024,"firewall","Ms. Charles Mosciski",true,true,"Sleek Rubber Shirt",3493294,"EWallet","Male","71146 Lizzie Burgs",98.33,"Auer V",3,"New Estella",19.74,59.22,"system","NJ",60667,"6-8-2021","Movies, Games & Clothing","18:44:50",7063697
619265,4648300,"Vince Klocko",9191891,9088061,"Ergonomic Wooden Gloves",10.35,"EWallet","Female","17766 Swaniawski Turnpike",8400567,"Lakin, O'Connell and Monahan",7,"Aglaeburgh",63.55,444.85,3511901,"MI",79720,"9-4-2021","Books, Toys & Jewelery","0:37:31","primary"
898665,7147543,"Nellie White","copy","copying","Fantastic Granite Chair",false,"AMEX","Male","7520 Gabriella Point",94.02,"Armstrong, Strosin and Altenwerth",10,"Heidiborough",93.10,931.00,412758,"NY",39937,"10-23-2021","Toys & Clothing","5:49:40",false
913002,29.31,"Mr. Christa Stokes",true,true,"Incredible Steel Shoes",4.82,"AMEX","Male","71416 Schultz Fort",41.17,"Parisian, Wolff and Gorczany",1,"Rueckerbury",74.38,74.38,61.87,"AL",81017,"9-11-2021","Beauty & Baby","4:7:54",true
503359,2023683,"Mrs. Danyka Mraz","overriding","neural","Rustic Concrete Chair",true,"Cash","Female","6842 Lubowitz Prairie",true,"Kuphal, Spencer and Blanda",1,"Port Calista",62.79,62.79,5534572,"SC",46679,"8-8-2021","Jewelery & Tools","10:13:42",6952684
646380,"FTP","Iliana McKenzie","compressing","SCSI","Fantastic Plastic Shirt","array","MasterCard","Female","50497 Hector Station","input","Auer V",5,"Kulasside",43.29,216.45,"back-end","WA",21869,"5-12-2021","Kids","14:25:39",7601099
819382,"backing up","Niko Weimann",4.09,64.47,"Fantastic Cotton Computer",6626344,"MasterCard","Female","9766 Brooks Walks","CSS","Wiegand-Tillman",5,"Heathcoteside",43.27,216.35,"PNG","DE",48549,"2-3-2021","Computers","4:46:28",true
931128,7030403,"Santa Tillman IV","virtual","cross-platform","Awesome Concrete Hat",62.04,"EWallet","Female","89635 Llewellyn Inlet",97.99,"Armstrong, Strosin and Altenwerth",1,"South Taryn",4.54,4.54,7600687,"LA",15980,"7-20-2021","Tools, Garden & Books","14:48:30",986986
407054,false,"Kale Schroeder","transmitting","primary","Practical Steel Gloves",true,"Visa","Male","633 Marianna Ports",true,"Auer V",9,"McClureborough",92.51,832.59,true,"KY",98650,"10-1-2021","Garden","6:20:3",4.94
869997,true,"Vicenta Satterfield","override","calculating","Sleek Cotton Shirt","synthesizing","EWallet","Female","648 Deckow Mill",20.61,"Kshlerin DDS",1,"West Lawrence",54.22,54.22,true,"ME",35517,"10-13-2021","Movies & Automotive","17:53:30",true
