Gender,Time,Quantity,State,card,InvoiceId,Store,panel,ProductPrice,Address,CustomerName,Date,Department,PaymentType,system, ,driver,City,PostalCode,Total,Product,transmitter
"Female","2:50:14",5,"ND",32.68,612759,"Lakin, O'Connell and Monahan",1437424,77.30,"6395 Lowe Meadows","Alyson Boehm","7-10-2021","Jewelery & Health","MasterCard","hack",1547936,false,"South Ashlee",26294,386.50,"Sleek Wooden Gloves",7825549
"Female","8:23:13",2,"CO","mobile",867309,"Considine PhD",53.20,0.43,"277 Cronin Groves","Hank Schulist Sr.","8-6-2021","Electronics","Cash",77.02,false,false,"Boyerberg",44090,0.86,"Intelligent Cotton Computer",62.47
"Male","1:57:50",6,"NJ",false,639924,"Wiegand-Tillman","AGP",53.07,"643 Medhurst Spring","Domenico Okuneva III","7-24-2021","Games & Baby","Visa","1080p",true,11.38,"North Jonathon",39765,318.42,"Gorgeous Wooden Shoes",true
"Male","19:22:6",8,"HI",0.14,123157,"Lakin, O'Connell and Monahan",22.81,42.13,"492 Holly Corners","Nigel Osinski","5-3-2021","Clothing, Games & Home","MasterCard",true,48.81,8.64,"Fadelchester",22792,337.04,"Intelligent Rubber Chair",32.07
"Female","23:14:48",6,"CT","matrix",431968,"Kshlerin DDS",754240,0.97,"8009 Donnelly Burgs","Brendan Wisoky","10-22-2021","Health & Sports","EWallet",true,57.51,true,"Baileyport",83154,5.82,"Ergonomic Concrete Car","program"
"Male","16:58:45",3,"ID","TCP",745892,"Larkin-McClure",3149511,58.73,"4497 Evan Avenue","Osbaldo Durgan","10-21-2021","Kids","Visa",6456192,2491134,"optical","South Stephan",19828,176.19,"Intelligent Concrete Computer","parse"
"Male","4:30:44",6,"AK","generating",586890,"Armstrong, Strosin and Altenwerth",1793884,75.51,"3880 Okuneva Burg","Mrs. Alexie Ruecker","8-6-2021","Health & Clothing","Visa",6576866,4210050,6469249,"Brooksmouth",27934,453.06,"Rustic Granite Gloves",3141581
"Female","20:18:57",10,"TX","SDD",390738,"Kuphal, Spencer and Blanda",true,99.98,"882 O'Kon Rapids","Matt Zulauf IV","10-20-2021","Toys & Books","MasterCard","open-source",90.65,80.33,"New Aprilview",17704,999.80,"Practical Concrete Shoes","open-source"
"Female","18:33:54",2,"OR",6599061,780131,"Considine PhD","parsing",49.15,"610 Frederik Stravenue","Emmitt Streich","10-5-2021","Jewelery & Books","MasterCard",39.46,8116610,true,"Gusikowskiville",98858,98.30,"Rustic Rubber Car","generate"
"Male","5:27:30",2,"MO",5561771,523265,"McClure, Block and Franecki","JSON",71.96,"254 Zulauf Courts","Maeve Heaney","6-2-2021","Outdoors & Health","AMEX",90.51,true,69.71,"Port Milton",26386,143.92,"Awesome Concrete Gloves",3.33
"Female","11:0:13",9,"OR",true,113025,"Lakin, O'Connell and Monahan",44.91,97.63,"954 Mercedes Route","Aurore Stanton","10-1-2021","Outdoors & Baby","AMEX",false,31.11,17.63,"West Nicholausview",43348,878.67,"Incredible Concrete Car",14.50
"Female","4:39:54",10,"WV",94.09,120290,"McClure, Block and Franecki",true,14.59,"4728 Maribel Plain","Dr. Earnestine Hand","9-4-2021","Automotive & Electronics","MasterCard",false,43.07,"redundant","Declanstad",58238,145.90,"Incredible Rubber Pants",false
"Female","22:36:32",10,"TX",80.74,269638,"Larkin-McClure",true,16.65,"52273 Raynor Trail","Mara Hahn Jr.","2-24-2021","Electronics","AMEX",40.33,true,"panel","Jenkinsbury",39392,166.50,"Intelligent Plastic Pants","interface"
"Female","5:30:52",9,"UT","cross-platform",913400,"Larkin-McClure",true,76.82,"434 Tillman Fall","Delia Nader","10-19-2021","Sports","AMEX","back-end","IB",74.63,"Hilllview",74919,691.38,"Awesome Cotton Car",8063277
"Female","15:46:26",5,"NJ","connecting",462915,"Larkin-McClure",false,61.25,"4158 Laron Estates","Rafaela Kovacek","3-19-2021","Health, Baby & Books","AMEX","synthesize",3439357,"reboot","Lake Rafaelland",42124,306.25,"Sleek Concrete Shirt",3572742
"Male","4:21:21",5,"SD",5515329,570970,"Armstrong, Strosin and Altenwerth","optical",9.47,"389 Maurine Forks","Palma Dare","9-17-2021","Garden & Movies","AMEX","array",1101100,6539979,"Port Jayda",43463,47.35,"Rustic Concrete Pants",7.00
"Female","14:36:12",10,"TN",true,950954,"Considine PhD","calculate",35.35,"28857 Veum Park","Arch Schimmel I","9-23-2021","Kids & Beauty","EWallet",false,32.51,95.31,"Hettingerstad",75527,353.50,"Practical Cotton Computer",58.23
"Male","21:54:39",6,"KS",7.15,920288,"Larkin-McClure",70.45,64.76,"29555 Hertha Ridge","Ms. Zaria Miller","9-13-2021","Industrial & Games","Cash",true,29.68,false,"Hoppefort",43777,388.56,"Gorgeous Plastic Chair",true
"Male","2:8:26",9,"MN",65.94,310429,"McClure, Block and Franecki",89.19,74.21,"757 Marquardt Park","Parker Littel","9-26-2021","Industrial & Shoes","Visa",true,14.44,77.38,"Jakubowskihaven",60321,667.89,"Small Granite Hat",false
"Male","4:21:5",2,"IL","backing up",549156,"McClure, Block and Franecki",true,11.24,"48255 Schoen Mountain","Armand Runolfsson","5-31-2021","Computers & Garden","AMEX","redundant",false,9045478,"Russellton",88128,22.48,"Ergonomic Concrete Car",true
"Male","8:23:30",3,"WA",7074204,839797,"Lakin, O'Connell and Monahan",8168851,17.30,"223 Mavis Place","Alisha Cummerata","9-22-2021","Garden, Shoes & Beauty","MasterCard",true,5128234,"programming","Kamrynland",21547,51.90,"Intelligent Wooden Shirt",63.23
"Male","12:12:22",2,"TN",true,593054,"Kshlerin DDS",8801601,51.47,"942 Jaime Centers","Jarrod Cartwright","9-18-2021","Baby & Sports","Visa","programming",true,5536036,"New Sean",50730,102.94,"Awesome Wooden Hat",4381025
"Male","1:19:26",5,"MA","programming",909172,"Auer V",12968,76.87,"10602 Benedict Extensions","Johnathon Hoppe","6-5-2021","Beauty, Tools & Clothing","Cash",true,49.51,"compressing","Lake Emelie",38207,384.35,"Intelligent Granite Gloves","RSS"
"Male","23:18:37",9,"PA",false,880591,"Kuphal, Spencer and Blanda",77.95,14.02,"553 Preston Park","Dr. Abner Kuhlman","9-17-2021","Automotive","EWallet",1.01,true,false,"Keaganville",90774,126.18,"Fantastic Concrete Hat",false
"Male","0:28:35",2,"MO",65.89,171582,"Parisian, Wolff and Gorczany",true,32.07,"863 Veum Mews","Hillary Adams DDS","5-23-2021","Clothing","Cash","array",false,true,"Dariofurt",93674,64.14,"Small Rubber Hat",false
"Male","9:29:28",1,"ND",13.80,970195,"Lakin, O'Connell and Monahan",true,20.39,"1872 Kiera Well","Dr. Declan Marks","2-23-2021","Outdoors","MasterCard",33.72,97.44,86.78,"North Laron",39840,20.39,"Practical Steel Table",22.35
"Male","2:44:48",4,"PA",false,343739,"Wiegand-Tillman",true,40.41,"3322 Christina Drives","Ms. Elisa Purdy","10-19-2021","Automotive, Industrial & Tools","Visa",9186267,false,true,"Rettaborough",58823,161.64,"Rustic Concrete Shoes",34.33
"Male","5:55:7",9,"SC",11.16,519495,"Parisian, Wolff and Gorczany","1080p",30.96,"162 Mallie Turnpike","Millie Feest","1-26-2021","Computers, Books & Electronics","EWallet",false,"primary",true,"Lake Elliot",89574,278.64,"Fantastic Steel Shoes",false
"Female","2:41:32",6,"UT",61.81,404922,"Kuphal, Spencer and Blanda","navigating",56.14,"380 McKenzie Forges","Katelyn Upton","8-18-2021","Kids, Home & Toys","EWallet",false,8027481,1069046,"Rollinfort",89292,336.84,"Intelligent Concrete Table",7806524
"Male","19:42:36",5,"MI",5503545,947894,"Armstrong, Strosin and Altenwerth",45.29,12.21,"8149 Hassie Mission","Taylor Koss","2-25-2021","Toys","MasterCard","multi-byte",true,"back up","South Agnesfurt",10499,61.05,"Fantastic Rubber Chair",false
"Male","1:30:48",6,"OR",1337444,110106,"Auer V",3203085,55.55,"9294 Flatley Groves","Emelie Pfannerstill I","9-10-2021","Movies","MasterCard","AGP",true,3091802,"Katharinaborough",41574,333.30,"Practical Cotton Car",38.64
"Male","10:56:26",9,"RI",true,666697,"Kuphal, Spencer and Blanda",80.98,19.22,"4047 Wehner Vista","Derek Russel","8-21-2021","Kids & Tools","MasterCard",true,false,54.53,"East Hectorbury",30809,172.98,"Fantastic Rubber Computer",false
"Female","16:31:20",1,"TX",true,549863,"Parisian, Wolff and Gorczany",39.53,85.27,"883 Claudine Mountains","Ophelia Goodwin","5-14-2021","Computers & Jewelery","AMEX",62.61,49.23,false,"Danielaview",73246,85.27,"Rustic Wooden Chair",47.95
"Female","19:13:36",5,"KY",7806338,377062,"Armstrong, Strosin and Altenwerth",77.69,97.01,"6298 Johns Light","Miss Christiana Rohan","9-16-2021","Computers","EWallet",47.45,"feed",69.93,"East Chadrick",11755,485.05,"Rustic Steel Hat","open-source"
"Male","12:41:45",6,"OH",18.51,551993,"Considine PhD",true,52.86,"2986 Littel Walk","Deion Grant","7-2-2021","Outdoors & Health","MasterCard",384844,"TCP",true,"Lake Gaylord",47369,317.16,"Sleek Wooden Car",3949335
"Male","7:45:16",9,"OR","bandwidth",285656,"McClure, Block and Franecki","back up",56.13,"27821 Shaina Manor","Sierra Kunde Sr.","8-2-2021","Grocery","Visa",29.74,4557644,"navigating","West Broderick",29048,505.17,"Awesome Rubber Shirt",2.30
"Female","7:1:49",3,"CA","auxiliary",364742,"Considine PhD",3241127,88.21,"7189 Connelly Row","Cassie Becker","9-2-2021","Garden","MasterCard","back-end",40.14,7233889,"North Sebastianburgh",61292,264.63,"Rustic Wooden Shoes","monitor"
"Male","7:12:13",8,"IA",79.35,540998,"Wiegand-Tillman",false,14.73,"312 Leffler Circles","Emil Kuvalis","8-27-2021","Tools & Music","MasterCard","parse",1031786,4829195,"Williamsonberg",43984,117.84,"Practical Concrete Shirt",false
"Female","6:22:10",3,"NV",5588615,152102,"Armstrong, Strosin and Altenwerth",26.75,50.35,"508 Wilderman Ville","Rodrick Conn","7-30-2021","Movies & Automotive","MasterCard",true,false,"FTP","Niashire",98106,151.05,"Incredible Concrete Shirt","indexing"
"Female","20:0:14",4,"HI",48.93,636688,"Armstrong, Strosin and Altenwerth",84.50,20.79,"2972 Kozey Plaza","Dr. Claudia Gerhold","10-6-2021","Jewelery & Kids","MasterCard",true,94.59,57.25,"Larsonside",42448,83.16,"Fantastic Plastic Computer",19.80
"Female","4:59:15",8,"HI",1756470,928987,"Wiegand-Tillman",false,38.80,"13100 Hyman Corner","Toni Grady III","9-8-2021","Clothing, Books & Garden","EWallet",55.88,46.03,8.49,"Charleyfort",88132,310.40,"Practical Cotton Computer",32.15
"Male","23:48:53",5,"MD",false,445332,"McClure, Block and Franecki",44.17,10.92,"988 Delta Mountain","Alvis Bruen DDS","10-21-2021","Movies","AMEX",80.14,true,4608966,"Lockmanmouth",93229,54.60,"Fantastic Concrete Shoes",55.69
"Male","12:26:49",3,"RI",false,807915,"Lakin, O'Connell and Monahan",5662983,33.04,"9272 Rowan Stream","Lavinia Larson","5-30-2021","Movies","EWallet",3659294,"RSS",5592901,"Lowemouth",75898,99.12,"Ergonomic Concrete Chair","wireless"
"Female","8:35:4",8,"KS",56.62,230974,"Armstrong, Strosin and Altenwerth",2338079,35.22,"2427 Aufderhar Creek","Gina Wuckert","8-10-2021","Toys","AMEX","SMTP",true,7448908,"Thoraland",23175,281.76,"Awesome Cotton Shirt",3806643
"Female","16:17:30",9,"FL",9008923,631829,"Considine PhD",5008746,16.62,"44979 Carolyne Route","Judd Champlin","2-4-2021","Tools & Garden","MasterCard","wireless",7371371,"input","Stiedemannbury",77028,149.58,"Fantastic Wooden Pants",true
"Female","0:43:46",10,"ND",1190914,967464,"Armstrong, Strosin and Altenwerth",7322169,60.96,"40138 Goyette Corners","Grover Lubowitz","9-17-2021","Games, Industrial & Computers","AMEX",6.02,false,638809,"South Horace",72681,609.60,"Awesome Granite Car",true
"Male","23:27:17",7,"VA",3154771,855491,"Considine PhD",915901,94.30,"6230 Jenkins Vista","Theodore Shields","8-23-2021","Computers","Visa",false,43.41,true,"Grahamland",19914,660.10,"Rustic Cotton Shirt",69.48
"Female","15:4:15",2,"NJ",true,610850,"Parisian, Wolff and Gorczany","copy",24.97,"522 Libby Canyon","Zelda Armstrong","10-21-2021","Jewelery, Industrial & Clothing","AMEX",94.04,57.39,2573847,"South Amelieville",39399,49.94,"Awesome Granite Shirt",3546672
"Male","1:37:10",4,"NM",true,736377,"Kshlerin DDS",false,53.16,"4259 Sidney Harbors","Annabell Heaney","8-10-2021","Books & Beauty","MasterCard","compress",5069429,true,"East Murray",81168,212.64,"Fantastic Cotton Car",9363928
"Female","5:21:58",9,"NM",44.14,846367,"Auer V",94.78,40.41,"7592 Pollich Glens","Mrs. Abby O'Kon","8-4-2021","Shoes, Industrial & Kids","Cash",64.05,true,1115677,"East Gene",16116,363.69,"Sleek Wooden Car","virtual"
"Male","23:31:36",4,"NJ",false,378383,"Considine PhD","hacking",7.22,"46702 Hoppe Mission","Palma Carroll","12-21-2020","Electronics, Kids & Books","Cash",21.87,"open-source","firewall","Lake Nakiaberg",33818,28.88,"Intelligent Rubber Chair","XSS"
"Male","4:10:46",4,"GA",true,762797,"Parisian, Wolff and Gorczany","program",61.45,"508 Erdman Mill","Brice Legros","10-21-2021","Outdoors","EWallet",79.74,"synthesizing",5637076,"New Einarport",75427,245.80,"Fantastic Rubber Chair",2086986
"Female","22:49:28",6,"SD",44.61,227778,"Considine PhD","feed",25.58,"1281 Marcel Plaza","Miss Chadrick Gibson","5-17-2021","Outdoors, Toys & Health","Visa",false,true,true,"Port Nilsfurt",87650,153.48,"Incredible Granite Shoes",true
"Female","7:37:0",10,"CT",true,368941,"Considine PhD",true,43.64,"738 Tiana Land","Dale Spinka","2-16-2021","Garden","EWallet","neural",1092219,31.92,"Considineport",70950,436.40,"Sleek Concrete Chair",8150569
"Male","14:19:16",8,"TX",34.35,879899,"Kshlerin DDS",false,67.46,"8841 Gustave Way","Ms. Abigale Kshlerin","8-29-2021","Music & Electronics","EWallet",false,true,true,"Cormiermouth",37344,539.68,"Practical Concrete Hat",6.02
"Female","15:55:23",4,"MN",false,869882,"Armstrong, Strosin and Altenwerth",true,4.28,"7714 Hyatt Place","Mathew Raynor I","10-13-2021","Industrial, Home & Sports","Cash","navigating",false,true,"Gilesport",19964,17.12,"Ergonomic Wooden Car","quantify"
"Female","6:35:10",9,"VA",true,943801,"Parisian, Wolff and Gorczany",true,57.20,"8600 D'angelo Row","Otto Konopelski","10-19-2021","Games, Music & Garden","Cash",5856086,56.10,"connecting","New Amelyhaven",43358,514.80,"Sleek Wooden Car",false
"Male","13:57:21",1,"LA","navigate",794667,"Kshlerin DDS",true,16.17,"2385 Shyanne Meadow","Dr. Maci Schoen","10-17-2021","Movies, Automotive & Grocery","MasterCard",1685081,2156906,4769750,"North Madisynmouth",57258,16.17,"Intelligent Steel Table",3256873
"Female","22:13:42",6,"MT","PCI",382170,"Lakin, O'Connell and Monahan",6096535,21.81,"68495 Casper Park","Rahul Bahringer","8-3-2021","Industrial, Home & Health","AMEX","navigate",2722407,1016356,"Breitenbergview",92091,130.86,"Practical Concrete Shoes",3109629
"Female","7:47:12",4,"AR",63.93,580142,"Larkin-McClure",24.04,81.67,"45740 Lind Terrace","Ozella Herman","7-12-2021","Computers & Jewelery","AMEX",32.69,22.76,true,"Unaland",14026,326.68,"Practical Wooden Gloves","PCI"
"Male","8:25:53",10,"NM","JSON",984155,"Armstrong, Strosin and Altenwerth","primary",40.78,"354 Witting Views","Mrs. Laurie Kessler","2-3-2021","Industrial","MasterCard",44.48,33.71,true,"Port Tad",38320,407.80,"Small Steel Shirt",59.82
"Female","12:1:23",4,"MI",9.29,585987,"McClure, Block and Franecki",59.93,62.27,"887 Willms Valleys","Mr. Rosemarie Volkman","9-3-2021","Jewelery","MasterCard",true,85.18,false,"Port Jess",74429,249.08,"Incredible Granite Chair",true
"Male","18:8:58",6,"WY",false,444169,"Wiegand-Tillman",10.59,69.58,"510 Torphy Well","Malachi Pagac","2-22-2021","Garden, Kids & Games","EWallet",46.93,8629789,false,"New Clinton",49853,417.48,"Intelligent Plastic Car",46.67
"Male","9:23:48",6,"AZ","HDD",670680,"Auer V",620274,2.82,"188 Percy Mount","Leta Doyle","6-22-2021","Kids","AMEX",5888263,84.35,6861500,"New Brucemouth",34608,16.92,"Fantastic Granite Gloves",true
"Male","11:53:30",9,"WY",946479,331323,"Armstrong, Strosin and Altenwerth",true,31.01,"55359 Deckow Shores","Ima Muller","6-26-2021","Jewelery & Outdoors","AMEX",3443661,2131112,"reboot","North Esteban",45255,279.09,"Practical Rubber Table",3566819
"Male","7:18:47",6,"AR",1114764,341575,"Parisian, Wolff and Gorczany","monitor",11.22,"6367 Sidney Courts","Ms. Jameson Hauck","3-3-2021","Grocery","EWallet",90.65,"auxiliary","navigate","East Robert",82224,67.32,"Rustic Cotton Pants",2504704
"Male","17:0:4",7,"ME","hack",161525,"McClure, Block and Franecki","indexing",85.42,"294 Jade Tunnel","Dr. Micaela Rau","8-15-2021","Sports, Industrial & Electronics","Cash",87.94,7809231,true,"New Delphine",94862,597.94,"Intelligent Concrete Car","AGP"
"Male","15:57:0",5,"CA",67.23,182792,"Armstrong, Strosin and Altenwerth",26.90,68.34,"99306 Haley Village","Wyatt Rodriguez DDS","4-15-2021","Games & Home","Cash",false,2423763,15.84,"South Garth",71615,341.70,"Intelligent Concrete Car","calculate"
"Male","0:2:13",5,"OR",15.55,925936,"Auer V",4251293,78.83,"86298 Strosin Bridge","Xavier McCullough III","9-27-2021","Computers & Industrial","MasterCard",14.30,false,true,"North Shania",79494,394.15,"Ergonomic Rubber Pants",90.31
"Male","20:34:49",9,"MS",38.83,590503,"Armstrong, Strosin and Altenwerth",2.58,6.36,"1571 Gleason Gateway","Miss Ludie O'Kon","9-5-2021","Outdoors & Kids","EWallet",2571491,"protocol",true,"Bradenville",37298,57.24,"Ergonomic Wooden Computer",3597561
"Male","2:55:3",8,"WY","quantify",631469,"Lakin, O'Connell and Monahan",false,98.71,"79055 Trisha Squares","Alberta Schmeler","7-27-2021","Movies, Health & Games","Visa",3083267,99.73,"back-end","West Fabian",36790,789.68,"Small Rubber Table",25.82
"Female","10:53:26",2,"TX",4725924,383450,"Considine PhD","mobile",93.28,"954 Gaylord Fall","Rylan Jerde","6-9-2021","Electronics & Health","AMEX",true,51.18,"compress","Lueilwitzfort",21277,186.56,"Ergonomic Rubber Gloves",true
"Male","0:58:33",7,"PA",1197828,836924,"Kuphal, Spencer and Blanda","bandwidth",22.32,"12025 Ebert Manor","Nettie Zboncak","4-2-2021","Music & Computers","EWallet","online","reboot","compressing","Janieside",82403,156.24,"Practical Concrete Shoes","multi-byte"
"Male","21:1:22",5,"DE","synthesize",391437,"Wiegand-Tillman",803408,61.57,"56366 Napoleon Tunnel","Jermain Legros","10-20-2021","Grocery, Books & Industrial","AMEX","bandwidth",8419327,7558534,"Paolostad",84859,307.85,"Incredible Steel Computer",8294792
"Male","13:2:47",3,"LA",62.55,142590,"Parisian, Wolff and Gorczany",8082760,28.93,"24195 Kameron Park","Mrs. Harold Pouros","5-20-2021","Baby, Jewelery & Books","Cash",2666009,8.20,70.95,"Rippinside",63727,86.79,"Small Cotton Computer","SDD"
"Female","6:19:55",5,"MO",true,667889,"Auer V","card",4.26,"5741 Ruby Pines","Dallin Braun","8-30-2021","Garden","EWallet",4899718,75.88,8386181,"Mckennaland",22600,21.30,"Intelligent Granite Shirt",98.46
"Female","13:49:41",2,"MI",false,283068,"Auer V",false,89.34,"4749 Altenwerth Terrace","Saul Rohan","9-22-2021","Outdoors, Clothing & Jewelery","Visa",true,false,86.76,"Quitzonberg",58281,178.68,"Intelligent Cotton Table","application"
"Female","7:53:58",1,"MT",3133475,955482,"Auer V",7728248,54.14,"2597 Macejkovic Glen","Geovanny Emmerich","10-7-2021","Grocery & Outdoors","MasterCard",true,35.55,25.34,"North Lennyville",30813,54.14,"Practical Plastic Table",true
"Female","12:54:30",7,"VA",40.70,554755,"Parisian, Wolff and Gorczany",0.89,2.86,"7876 Bernhard Plains","Mr. Annette Weissnat","4-12-2021","Shoes","Cash","feed",96.13,83.15,"West Hazel",39593,20.02,"Gorgeous Concrete Table","reboot"
"Female","11:53:16",10,"CO",7862863,765158,"Kshlerin DDS","transmit",92.18,"2271 Murray Forge","Wyman Hickle Sr.","10-11-2021","Games & Computers","Cash",5769086,1895208,8242011,"Jenniferland",46968,921.80,"Ergonomic Steel Gloves",false
"Male","18:1:39",2,"OK",30.60,298070,"Kshlerin DDS",90.80,80.27,"764 Benedict Cliff","Aracely Morar","10-19-2021","Books","AMEX",9038887,77.00,true,"Port Rafael",15779,160.54,"Practical Granite Hat",3.02
"Male","19:51:17",6,"NH",true,332882,"Armstrong, Strosin and Altenwerth",4.59,21.69,"8413 Farrell Plaza","Ms. Elijah Daugherty","2-14-2021","Tools, Industrial & Grocery","Visa",1.47,90.93,54.06,"Lake Jaronport",25026,130.14,"Intelligent Steel Shirt",77.53
