PostalCode,PaymentType,capacitor,CustomerName,Date,Product,card,Gender,hard drive, ,Quantity,City,Total,ProductPrice,Address,monitor,panel,InvoiceId,Store,Department,Time,State
40493,"Visa",true,"Felipa Feil","3-4-2021","Ergonomic Cotton Car","SAS","Male",66.94,29.90,9,"Tyrelview",603.81,67.09,"776 Welch Pines",false,false,225512,"Parisian, Wolff and Gorczany","Clothing","23:2:26","RI"
84294,"MasterCard","input","Bart Hahn","5-24-2021","Ergonomic Steel Car",65.19,"Female",true,"transmitting",4,"Lake Gracielaberg",188.28,47.07,"8924 Bins Village",1493909,74.26,333857,"Auer V","Books & Music","20:54:5","WI"
49075,"MasterCard","transmit","Dr. Price Rogahn","10-16-2021","Gorgeous Rubber Chair",5665787,"Female",5623779,4198543,1,"Welchhaven",21.16,21.16,"42688 Kuvalis Burg",9229402,"SDD",441128,"Considine PhD","Jewelery","2:35:6","KY"
46268,"AMEX",true,"Jamarcus Kling","1-5-2021","Small Steel Table","compress","Male",33.78,5887775,7,"New Pearl",171.08,24.44,"7702 Kutch Corners","CSS",83.35,669141,"Larkin-McClure","Industrial & Baby","21:28:5","NV"
46203,"Visa","FTP","Mr. Uriah Frami","12-11-2020","Ergonomic Plastic Pants",32.42,"Male",92.46,5877858,4,"South Hazle",4.60,1.15,"935 Agnes Hills",1391535,"bypassing",372481,"Larkin-McClure","Clothing & Computers","11:50:26","HI"
32246,"Cash",54.32,"Betty Bins IV","7-1-2021","Sleek Wooden Table",true,"Male",6555714,39.78,6,"Hillschester",67.92,11.32,"448 Koelpin Run",35.81,25.58,954872,"McClure, Block and Franecki","Grocery & Health","19:3:30","MD"
87931,"Cash",78.59,"Janiya Wunsch","5-10-2021","Gorgeous Rubber Shoes","digital","Male",37.41,58.14,1,"Haagshire",56.69,56.69,"8391 Feil Extensions",false,57.01,654130,"Larkin-McClure","Books & Garden","3:9:28","SD"
97129,"EWallet","program","Emie Yundt","9-27-2021","Incredible Steel Shirt",5.88,"Male",false,7107986,4,"West Sashaberg",225.60,56.40,"319 Shanelle Crescent",false,14.80,548550,"Auer V","Movies & Automotive","10:7:43","KY"
55466,"MasterCard","GB","Silas Erdman","1-30-2021","Small Steel Chair",6417084,"Female",6950074,7320383,4,"Kreigerview",16.00,4.00,"8369 Koepp Stravenue","monitor",843427,828380,"Armstrong, Strosin and Altenwerth","Clothing & Home","10:54:25","WY"
49375,"Cash","hack","Blanca Goyette","1-12-2021","Incredible Plastic Hat",79.55,"Female","IB",1095175,3,"East Felipa",56.55,18.85,"2308 Andreane Lodge",14.84,true,543498,"Parisian, Wolff and Gorczany","Books & Industrial","5:44:11","MN"
18329,"EWallet","array","Reymundo Wilkinson PhD","10-10-2021","Fantastic Wooden Shirt",96.83,"Female",false,true,8,"Port Shawnbury",158.48,19.81,"118 Collier Alley",8672121,"monitor",526401,"Kshlerin DDS","Shoes & Computers","18:8:6","SC"
55319,"EWallet",85.53,"Mr. Lucienne Rogahn","9-5-2021","Practical Plastic Computer",7529933,"Male",71.72,33.77,4,"Malvinaville",163.00,40.75,"679 Reichert Centers","TCP",true,507192,"Larkin-McClure","Music","12:33:36","OH"
25939,"EWallet",70.27,"Gerard Kulas","3-29-2021","Rustic Cotton Gloves",93.51,"Female",false,true,5,"Schmelerhaven",303.25,60.65,"165 Leann Stream",42.29,true,135948,"Larkin-McClure","Home","21:44:33","ND"
72774,"Visa",false,"Helen Gislason","10-15-2021","Awesome Wooden Chair","application","Female",40.91,3.21,1,"Kautzerport",78.05,78.05,"390 Simonis Turnpike",false,false,772570,"Kshlerin DDS","Clothing & Beauty","23:1:13","OH"
81510,"EWallet",true,"Vickie Buckridge","9-12-2021","Fantastic Concrete Car","transmit","Male",false,false,2,"Emelietown",169.40,84.70,"91884 Haley Shoals","cross-platform",3677486,836812,"Kshlerin DDS","Beauty, Home & Automotive","21:26:42","AL"
10850,"AMEX",57939,"Dena Hahn","6-18-2021","Small Steel Computer","hacking","Male",true,"SCSI",8,"Beahanland",380.88,47.61,"54681 Bessie Harbors",3668106,671588,454710,"McClure, Block and Franecki","Kids & Movies","14:2:54","NM"
66130,"EWallet","cross-platform","Mrs. Nat Bartoletti","8-5-2021","Intelligent Steel Table",true,"Male","PNG",8937985,3,"Lake Kenyon",239.04,79.68,"36405 Murphy Crest",true,1587866,604258,"Lakin, O'Connell and Monahan","Sports, Computers & Music","12:1:9","CT"
13873,"AMEX","hacking","Walton Marquardt","6-4-2021","Rustic Steel Shirt",11.67,"Male",false,"copy",3,"Lake Katharinamouth",42.27,14.09,"44647 Houston Port",21.51,true,411656,"Kuphal, Spencer and Blanda","Garden","19:16:42","LA"
12565,"EWallet",true,"Elfrieda Dooley PhD","10-16-2021","Ergonomic Plastic Chair",96.41,"Male",59.37,7863683,6,"Ivahchester",345.66,57.61,"5055 Prosacco Mountains",true,8.14,505957,"Considine PhD","Jewelery & Sports","23:27:18","MI"
90443,"EWallet",57.79,"Garry Wyman Sr.","10-20-2021","Sleek Concrete Chair",81.28,"Male",false,"index",7,"Vanceberg",34.09,4.87,"22243 General Motorway",2552584,66.68,610822,"Auer V","Jewelery","17:7:26","GA"
84329,"MasterCard",16.24,"Jeff Fahey II","6-21-2021","Rustic Plastic Pants",66.02,"Male",4715715,91.33,2,"Tinaland",2.20,1.10,"45158 Beer Landing",true,false,140531,"McClure, Block and Franecki","Sports, Garden & Automotive","20:28:29","AK"
12591,"EWallet","redundant","Dr. Addison Flatley","7-28-2021","Awesome Concrete Car",true,"Male",true,3991919,7,"Schadenburgh",31.36,4.48,"894 Jovani Bypass",7281292,"override",657460,"Kuphal, Spencer and Blanda","Tools, Kids & Toys","9:38:29","DE"
62013,"AMEX",true,"Arjun Collier","10-24-2021","Small Plastic Computer",true,"Female","JSON",34.32,8,"Wilbertview",473.20,59.15,"4876 Nolan Lock","back-end",20.73,901812,"Auer V","Movies","4:37:20","ME"
38601,"MasterCard","synthesizing","Miss Shea Bartoletti","1-28-2021","Incredible Concrete Shirt","system","Male","wireless","backing up",1,"West Jakayla",40.42,40.42,"9287 Holly Motorway","SSL",false,179576,"McClure, Block and Franecki","Automotive & Beauty","8:54:21","CT"
23406,"MasterCard",false,"Esperanza Waters","4-22-2021","Awesome Concrete Car",6331712,"Male","cross-platform",6.46,3,"Candidafort",52.65,17.55,"53577 Rodriguez Lake","parsing","PCI",820419,"Wiegand-Tillman","Baby, Tools & Industrial","22:11:49","LA"
67049,"EWallet",14.67,"Haleigh Turner","10-16-2021","Gorgeous Granite Chair",38.27,"Male",true,true,5,"Wildermanport",43.95,8.79,"26842 Kailey Knoll",true,49.94,181612,"Wiegand-Tillman","Movies","0:13:57","AK"
96629,"EWallet",true,"Jacky Bauch","9-1-2021","Intelligent Concrete Shirt",false,"Female","parse","monitor",5,"Kihnchester",345.75,69.15,"61949 Luettgen Lodge",45.45,8.49,776269,"Auer V","Industrial, Electronics & Music","8:23:41","MN"
55273,"MasterCard",6414209,"Gilda Watsica","10-17-2021","Intelligent Steel Car",81.51,"Female",4984188,6.36,7,"North Cristian",308.28,44.04,"4515 Tremayne Radial",89339,"XSS",983182,"Lakin, O'Connell and Monahan","Home","9:57:13","KS"
38058,"MasterCard",false,"Adolfo Weimann","3-31-2021","Incredible Steel Table",true,"Male",3197128,"wireless",8,"Krajcikburgh",11.20,1.40,"4373 Emerald Cliff","index",8601129,220845,"Kshlerin DDS","Automotive, Home & Sports","19:19:41","OK"
60702,"MasterCard",2086168,"Dustin Cruickshank Sr.","7-20-2021","Sleek Wooden Table",0.27,"Female","driver",true,3,"South Olen",55.05,18.35,"130 Crona Pines","bus",true,887423,"Considine PhD","Music","6:21:36","IN"
73000,"Cash","override","Myles Considine","9-10-2021","Incredible Rubber Shirt","bus","Female",false,"copy",9,"West Alisaside",720.36,80.04,"5041 Dario Course","hack","reboot",474096,"Armstrong, Strosin and Altenwerth","Baby, Books & Jewelery","7:22:24","RI"
72491,"Visa","hard drive","Mr. Caleb Satterfield","6-1-2021","Fantastic Steel Gloves",15.90,"Female","JBOD",true,4,"Barrowsville",290.92,72.73,"9035 Pat Expressway",false,8949198,383751,"Kshlerin DDS","Jewelery","19:0:17","NY"
89081,"Visa",8840507,"Mr. Shyanne Grant","7-23-2021","Incredible Granite Computer",false,"Female",true,false,9,"West Reubenshire",715.77,79.53,"3209 Jakob Union",86.18,true,468427,"Kuphal, Spencer and Blanda","Shoes, Garden & Grocery","0:40:45","LA"
12474,"Cash",true,"Willie Conn","7-22-2021","Gorgeous Concrete Shirt",false,"Female",13.87,73.67,10,"Elmershire",819.50,81.95,"1928 Eleonore Valley",70.94,33.26,916706,"Lakin, O'Connell and Monahan","Grocery & Books","23:49:2","DE"
35849,"MasterCard","backing up","Darius Dicki","6-27-2021","Practical Steel Gloves",36.32,"Female",true,58.91,3,"Buckhaven",20.94,6.98,"61826 Kutch Divide",true,"SMS",586543,"Larkin-McClure","Movies","16:8:29","CT"
72358,"Cash",94.18,"Kamryn Dicki","9-5-2021","Rustic Rubber Car",false,"Female","bypass",53.03,2,"Port Ransomstad",11.78,5.89,"3482 Brakus Street",76.30,false,311889,"Armstrong, Strosin and Altenwerth","Kids & Clothing","12:6:4","AR"
31750,"EWallet","XML","Nona Mueller","9-26-2021","Sleek Rubber Table",5944459,"Female",3584947,3624202,4,"New Amari",100.68,25.17,"54268 Jerald Cape","AI",24.02,886728,"Lakin, O'Connell and Monahan","Games & Baby","3:0:33","WY"
28384,"AMEX",5487848,"Dewitt Ryan","10-6-2021","Intelligent Wooden Chair",3303715,"Female","solid state",1765348,10,"West Unaview",308.30,30.83,"751 Myrna Ports",5569703,"interface",991712,"Parisian, Wolff and Gorczany","Books & Computers","19:0:45","AZ"
77157,"AMEX",4093920,"Terrell Wuckert","7-28-2021","Rustic Steel Car",96.80,"Male",false,"connect",8,"Port Roryland",425.92,53.24,"5061 Bergnaum Green",16.05,true,504459,"Wiegand-Tillman","Books & Sports","0:31:56","SC"
66972,"Visa","generate","Tiara Dicki","3-17-2021","Ergonomic Plastic Computer",15.76,"Female",true,6424549,9,"Westonmouth",217.71,24.19,"195 Huel Walk",false,63.57,862265,"Kuphal, Spencer and Blanda","Health, Clothing & Garden","3:34:54","NC"
40218,"Cash",83.48,"Margarette Kunde","9-9-2021","Rustic Steel Shirt",19.05,"Female",true,true,8,"Cummingsstad",81.76,10.22,"203 Ubaldo Throughway",8030980,"virtual",106566,"Kshlerin DDS","Garden","19:58:41","PA"
19421,"Cash",8840691,"Katarina O'Connell","10-14-2021","Gorgeous Cotton Table",false,"Female",67.36,56.70,7,"New Orphahaven",463.82,66.26,"84506 Chet Port",79.77,false,645484,"Considine PhD","Tools, Games & Toys","19:38:6","OK"
95815,"Visa","XML","Daniella Gleason","8-15-2021","Rustic Rubber Pants",3613574,"Female",false,2544627,2,"Petrashire",79.84,39.92,"679 Considine Shores",1884822,8392684,359993,"Auer V","Movies, Industrial & Games","5:33:3","WV"
70310,"AMEX",8321116,"Arnold Renner IV","9-11-2021","Incredible Wooden Table","protocol","Male",true,"back-end",2,"Ransomland",24.64,12.32,"258 Gutmann Ways","compressing",85.70,203284,"Kuphal, Spencer and Blanda","Movies & Sports","11:6:39","DE"
63865,"Cash",444089,"Wilbert Kuhn I","10-19-2021","Rustic Steel Shoes","online","Male",4.32,9338811,8,"Jaclynside",764.16,95.52,"591 Jaskolski Island",true,"open-source",218386,"Wiegand-Tillman","Automotive","4:28:41","MA"
29333,"AMEX",false,"Miss Makenna Mills","10-24-2021","Gorgeous Cotton Car",6917945,"Male",false,true,9,"Jannieshire",120.96,13.44,"46070 MacGyver Passage",true,8429149,759615,"Wiegand-Tillman","Games","22:36:24","DE"
60337,"AMEX",true,"Corbin Fay","7-9-2021","Fantastic Steel Computer",true,"Male",10.22,3480041,2,"Gideonfort",50.52,25.26,"8906 Towne Coves",8.57,false,861726,"Kshlerin DDS","Health, Books & Grocery","5:21:4","MS"
63745,"AMEX",false,"Deshaun Huels","8-4-2021","Incredible Cotton Computer",true,"Male",false,true,7,"North Soledad",87.92,12.56,"30357 Conn Glens",false,56.83,376654,"McClure, Block and Franecki","Games & Music","16:7:5","NE"
13787,"Visa",false,"Anastasia Nader","6-25-2021","Awesome Plastic Hat","circuit","Female",95.24,55.10,7,"Lednerburgh",431.41,61.63,"170 Nolan Haven",false,"generate",670733,"Kshlerin DDS","Home","12:52:7","DE"
51194,"Cash",false,"Neva Bergstrom","10-20-2021","Rustic Concrete Pants",false,"Male",1430560,true,8,"Schustershire",521.44,65.18,"820 Duane Trail",true,"XML",417259,"Kuphal, Spencer and Blanda","Industrial & Music","1:41:31","OH"
26497,"Cash","transmit","Lorena Reichel","10-10-2021","Sleek Rubber Car",8036676,"Male","JSON",true,9,"West Donnyfurt",117.54,13.06,"960 Lawrence Drives",246324,"back-end",770885,"Considine PhD","Automotive","3:26:30","CT"
25036,"EWallet",true,"Kylie Corkery","10-6-2021","Incredible Wooden Table","quantifying","Female",49.62,"backing up",9,"Port Arvid",362.16,40.24,"8116 Lakin Divide",7962283,"SMTP",303651,"Wiegand-Tillman","Outdoors","17:33:12","RI"
30820,"Cash",5366733,"Tatum Buckridge","7-15-2021","Ergonomic Steel Shirt","auxiliary","Female",true,67.69,8,"New Imanimouth",120.48,15.06,"519 Rosalinda Ferry","open-source","multi-byte",788071,"Kuphal, Spencer and Blanda","Home & Kids","1:39:22","AK"
79264,"Visa","AI","Charlotte Kuhn","9-16-2021","Incredible Steel Table","XML","Male",false,64.21,1,"Kaleburgh",3.82,3.82,"8308 Alfredo Stream",84.87,true,541267,"Considine PhD","Jewelery & Grocery","22:1:34","KY"
93150,"Cash",72.52,"Annie Sanford DVM","7-24-2021","Ergonomic Steel Computer",96.38,"Female",true,48.98,1,"South Maritzatown",26.55,26.55,"775 Okuneva Landing",true,"SAS",450814,"Wiegand-Tillman","Beauty, Toys & Tools","18:29:47","OH"
43013,"Cash",57.27,"Margie Hermiston","9-30-2021","Ergonomic Steel Computer","primary","Female",17.45,7.21,8,"West Otha",245.20,30.65,"595 Muhammad Pine",false,4566847,114053,"Kshlerin DDS","Electronics & Baby","8:37:39","CA"
91798,"MasterCard",22.26,"Clement Larkin","10-9-2021","Gorgeous Granite Chair",4260806,"Male",false,"auxiliary",5,"Lake Ruthie",97.10,19.42,"5871 Senger Track",false,57.79,313004,"Lakin, O'Connell and Monahan","Tools","17:48:34","MO"
96404,"EWallet",5324585,"Francesco Mueller","6-22-2021","Ergonomic Concrete Shoes","JBOD","Male",true,2782281,5,"South Aimeeport",147.80,29.56,"79143 Luella Tunnel","auxiliary",false,526426,"Parisian, Wolff and Gorczany","Jewelery","0:55:53","OR"
10010,"EWallet",4716043,"Gregorio Macejkovic","10-22-2021","Small Wooden Car",9280087,"Male",6364804,"quantify",10,"New Shyann",925.00,92.50,"9229 Friesen Via",6727213,7837666,206870,"Armstrong, Strosin and Altenwerth","Music & Clothing","18:30:41","SC"
91705,"MasterCard",false,"Erin Mraz","4-17-2021","Intelligent Rubber Hat",12.65,"Female","navigating","auxiliary",7,"Margaretttown",445.41,63.63,"898 Anderson Lake",170170,5253556,390334,"Kuphal, Spencer and Blanda","Garden, Health & Home","14:29:51","CT"
92033,"AMEX",5287078,"Hugh Parisian","5-15-2021","Rustic Rubber Table","synthesizing","Female",5883191,96.12,2,"East Eltaburgh",92.84,46.42,"25802 Bauch Extension","AI",true,751882,"Kshlerin DDS","Clothing & Electronics","6:39:49","DE"
67103,"AMEX",8.51,"Tina Hermann","9-12-2021","Rustic Concrete Hat",31.77,"Female",91.59,53.57,5,"Garlandtown",282.25,56.45,"431 Rau Station",77.44,false,864678,"Kshlerin DDS","Books","15:9:39","NV"
69055,"EWallet",65.60,"Buddy Wyman","2-26-2021","Small Concrete Shirt",true,"Female",51.81,12.30,5,"East Orie",142.90,28.58,"49835 Marie Cliff","bypass","AI",289041,"Kuphal, Spencer and Blanda","Tools, Computers & Books","20:5:31","NY"
20404,"Visa",24.14,"Delphia Cartwright","8-28-2021","Sleek Concrete Computer",6829538,"Female","redundant",true,3,"Alexisborough",184.62,61.54,"5729 Brennon Squares","override",true,172382,"Kshlerin DDS","Shoes","5:32:49","CO"
39907,"Visa",true,"Quentin Gusikowski","10-23-2021","Rustic Rubber Gloves",2994747,"Male",67.98,"multi-byte",1,"Easterberg",45.43,45.43,"648 Howe Fall",true,4700953,470981,"Kuphal, Spencer and Blanda","Sports, Beauty & Garden","17:56:52","SD"
27651,"Visa",1626251,"Brooklyn Rutherford","10-18-2021","Practical Steel Shoes",6473679,"Male","SDD",true,9,"Kiehnview",810.63,90.07,"46374 Colin Shores",4521666,"IB",407345,"Considine PhD","Computers & Clothing","18:4:47","NH"
10965,"MasterCard",true,"Barry Kohler","4-7-2021","Incredible Rubber Gloves","XML","Male",true,"cross-platform",1,"South Jerryberg",27.04,27.04,"114 Hirthe Lodge",62.61,8143447,121212,"Armstrong, Strosin and Altenwerth","Jewelery, Shoes & Grocery","17:14:34","CO"
68093,"Cash",5657836,"Mrs. Jacinthe Schumm","9-29-2021","Incredible Steel Pants","1080p","Female",61.69,1632585,9,"North Jaquelintown",107.10,11.90,"338 Wisozk Inlet",47.46,false,853970,"Kuphal, Spencer and Blanda","Garden, Clothing & Automotive","3:16:4","OR"
18545,"AMEX",false,"Wilfredo Donnelly","10-12-2021","Awesome Plastic Gloves","indexing","Female",3332615,33.44,2,"Domingoton",135.90,67.95,"8689 Kertzmann Roads",3132054,31.73,235492,"Wiegand-Tillman","Garden & Games","21:53:56","MD"
92921,"MasterCard",71.85,"Brycen Kirlin","6-24-2021","Sleek Steel Table",7.81,"Female",false,"bluetooth",9,"Port Keeganton",661.41,73.49,"83999 Icie Club",1102776,false,286599,"McClure, Block and Franecki","Shoes, Tools & Health","16:3:31","NV"
36722,"MasterCard",false,"Ola Gutmann","6-2-2021","Gorgeous Cotton Shoes",true,"Male",78.76,"primary",2,"West Karenstad",194.16,97.08,"677 Rosenbaum Hills","SMS",8062312,993775,"Auer V","Jewelery & Clothing","12:4:42","HI"
86445,"MasterCard",4666488,"Ms. Johnathon Renner","9-29-2021","Intelligent Plastic Shoes","ADP","Male",8931621,1447634,9,"Davonland",323.55,35.95,"36333 Lilyan Row","navigate",false,159247,"Lakin, O'Connell and Monahan","Sports & Electronics","11:36:14","ND"
13554,"Visa",6172674,"Adelle Satterfield","6-25-2021","Small Granite Computer","hacking","Female","overriding",false,10,"Mayraland",327.10,32.71,"27468 Trenton Divide",2569004,"firewall",788065,"McClure, Block and Franecki","Toys, Beauty & Shoes","3:27:35","ME"
75511,"EWallet",true,"Logan Wolf","9-27-2021","Incredible Concrete Shoes",3118160,"Female","optical",8519599,4,"Lake Roberta",59.44,14.86,"6629 Muriel Forks","connect","backing up",361753,"Auer V","Games & Books","1:27:17","MD"
91732,"MasterCard","navigating","Mrs. Jace Toy","10-8-2021","Ergonomic Steel Pants",3.46,"Male","bluetooth",26.44,2,"East Tracymouth",157.42,78.71,"967 Narciso Parkway",true,true,399837,"Armstrong, Strosin and Altenwerth","Kids","5:27:18","OK"
38414,"AMEX",1859357,"Ms. Emmet Bergnaum","10-12-2021","Rustic Plastic Hat",88.32,"Female",326108,11.19,9,"Joelchester",42.93,4.77,"459 Myra Wells",46.80,false,747355,"Considine PhD","Jewelery, Tools & Clothing","0:5:50","UT"
23218,"EWallet",49.62,"Moses Schamberger III","10-7-2021","Small Plastic Pants",true,"Male",72.18,34.69,2,"Mossiehaven",0.98,0.49,"242 Lubowitz Points",false,9129646,475044,"Larkin-McClure","Games & Shoes","16:7:16","IA"
53361,"Cash",73.88,"Rosendo Schneider","6-23-2021","Rustic Steel Gloves",true,"Female","neural",19.52,3,"Tracyside",166.89,55.63,"568 Kerluke Curve",42.77,7110253,596754,"Parisian, Wolff and Gorczany","Toys","12:26:41","CT"
45501,"Cash",5543,"Carley Kerluke","10-9-2021","Small Plastic Gloves",8128349,"Male",1173544,4788320,1,"Fanniemouth",50.56,50.56,"19166 Shields Flats","back up",true,547047,"Lakin, O'Connell and Monahan","Garden & Sports","11:12:11","NM"
21346,"Visa","redundant","Malinda Williamson","4-6-2021","Practical Cotton Shoes",3901811,"Male",8591170,3677380,1,"New Abdullahstad",54.58,54.58,"38551 Ward Mountains",827436,5433157,829199,"McClure, Block and Franecki","Music & Computers","23:10:38","GA"
75154,"MasterCard","virtual","Clarissa Renner MD","10-18-2021","Awesome Plastic Shoes","generate","Male",true,4891427,5,"North Denisland",473.55,94.71,"94172 Beer Ports","COM","capacitor",805456,"Kuphal, Spencer and Blanda","Home","6:37:54","SC"
65995,"AMEX",25.36,"Ethyl Rippin","5-7-2021","Ergonomic Granite Chair",false,"Female",8.67,2577467,8,"North Desmond",749.76,93.72,"4800 Ziemann Streets",8675888,"generate",836471,"McClure, Block and Franecki","Baby, Tools & Jewelery","2:44:58","TN"
31117,"Cash",10.17,"Caterina Schulist","10-4-2021","Incredible Plastic Computer",true,"Female",93.41,83.18,3,"New Berniceburgh",25.71,8.57,"537 Aufderhar Pine",19.51,true,406110,"Wiegand-Tillman","Tools & Books","2:37:31","RI"
39058,"AMEX",true,"Wilford Reichel","9-18-2021","Gorgeous Granite Pants",30.97,"Male",true,8021757,5,"Rutherfordmouth",75.80,15.16,"72847 DuBuque Mill",76.49,true,863171,"Lakin, O'Connell and Monahan","Shoes","13:4:28","FL"
75085,"EWallet",60411,"Chaim Quigley","5-15-2021","Awesome Rubber Computer",false,"Female",5121364,65.25,4,"Hayesburgh",98.08,24.52,"929 Athena Mills",1723679,50.99,678723,"Larkin-McClure","Computers","10:44:23","OK"
