City,system,hard drive,port,InvoiceId,system,State,Time,CustomerName,Date,ProductPrice,Address,alarm,Department,card,Store,Gender,Total,PostalCode,bandwidth,Quantity,Product,PaymentType
"Valentinborough",4681962,"card",true,405579,9309733,"KY","4:29:17","Dock Parisian","9-26-2021",27.17,"7129 Wuckert Shoal",true,"Grocery & Music","override","Parisian, Wolff and Gorczany","Female",135.85,50259,60.47,5,"Intelligent Cotton Pants","EWallet"
"New Sigurdchester",true,true,"primary",835431,true,"PA","2:18:22","Faye Weimann","4-20-2021",77.04,"3260 Collins Spring",true,"Automotive",15.16,"Kshlerin DDS","Male",616.32,41429,false,8,"Incredible Steel Shoes","EWallet"
"Bashirianmouth",true,true,"COM",333216,true,"HI","5:27:56","Wilfredo Jerde","8-14-2021",13.51,"121 Monserrat Roads",5.92,"Electronics","PNG","McClure, Block and Franecki","Female",67.55,29639,"ADP",5,"Sleek Rubber Chair","Cash"
"Taniatown","sensor",74.41,false,396040,"connecting","NE","13:39:1","Dr. Makayla Howe","10-16-2021",23.84,"49610 Denesik Manors",true,"Clothing, Baby & Garden",false,"Kuphal, Spencer and Blanda","Male",143.04,84719,"PCI",6,"Gorgeous Granite Hat","Visa"
"Dandrefurt",true,"application","back-end",135262,true,"WA","14:53:44","Emmanuelle Konopelski","7-13-2021",73.70,"5143 Beier Track",2011389,"Jewelery","system","Armstrong, Strosin and Altenwerth","Male",442.20,31402,15.14,6,"Small Cotton Hat","Cash"
"West Donfort",true,"SAS",false,255061,true,"KS","7:42:46","Joelle Dach","9-3-2021",20.67,"7754 Viola Heights","navigate","Baby","JSON","Parisian, Wolff and Gorczany","Female",165.36,68613,true,8,"Intelligent Cotton Chair","EWallet"
"Lake Eino","generating","hard drive","program",148681,"bypass","SD","19:13:0","June Will","9-17-2021",56.92,"3448 Lavern Lights",true,"Health, Grocery & Home",false,"Armstrong, Strosin and Altenwerth","Male",170.76,26836,4117111,3,"Practical Granite Computer","AMEX"
"Port Americo",true,true,669898,819119,true,"NH","7:5:32","Emily Marquardt","7-30-2021",63.68,"6736 Candace Lane","parse","Beauty, Movies & Electronics",false,"Kuphal, Spencer and Blanda","Female",63.68,48607,true,1,"Gorgeous Plastic Gloves","EWallet"
"North Ellis",9356527,"compressing",94.44,117955,6508905,"FL","6:0:36","Abagail Lebsack","8-18-2021",73.70,"23816 Webster Locks",8529367,"Kids & Games",3651322,"McClure, Block and Franecki","Female",147.40,62431,"back up",2,"Rustic Wooden Shoes","AMEX"
"Lake Ernestinemouth",true,"navigating",false,760117,true,"AR","1:34:56","Adriana Rippin","10-24-2021",79.83,"37566 Pouros Pike",33.84,"Health, Computers & Movies",70.20,"Larkin-McClure","Female",319.32,19983,"back up",4,"Fantastic Steel Table","Visa"
"Melissaview","port",6226318,true,887721,"transmitter","MS","4:32:32","Lilian Franecki","4-30-2021",75.08,"46521 Moore Haven",6414813,"Outdoors & Beauty",true,"Parisian, Wolff and Gorczany","Female",750.80,59734,true,10,"Awesome Steel Gloves","EWallet"
"Camdenville",true,true,56.89,990602,true,"IA","10:3:44","Alysha Keeling II","9-8-2021",33.45,"5637 Brown Trail",15.69,"Kids, Sports & Music",78.54,"Kuphal, Spencer and Blanda","Male",66.90,31271,"matrix",2,"Small Steel Pants","Visa"
"Port Bernice",27.72,false,"solid state",789095,49.47,"SD","8:37:43","Mr. Chadrick Beer","8-2-2021",56.99,"131 Morissette Street",true,"Outdoors",false,"Larkin-McClure","Male",56.99,63973,6828169,1,"Awesome Plastic Table","EWallet"
"West Brett",55.01,5593512,"compress",438663,3.71,"MO","22:42:8","Helene Borer","5-17-2021",46.65,"2623 Emma Branch",5755305,"Industrial & Clothing",2060097,"McClure, Block and Franecki","Female",46.65,51229,"quantifying",1,"Ergonomic Wooden Pants","Cash"
"Rathtown",9.55,6007635,"firewall",832307,31.62,"SD","21:41:56","Shayna Hamill IV","8-25-2021",27.22,"161 Spencer Island",6763639,"Movies, Toys & Industrial",64.12,"Larkin-McClure","Female",163.32,37274,"navigate",6,"Incredible Steel Gloves","AMEX"
"East Graceshire",13.58,3615323,7596674,381231,58.81,"NV","3:49:53","Brooks DuBuque","9-10-2021",72.37,"66405 Schowalter Cape","online","Beauty & Tools",91.25,"Kuphal, Spencer and Blanda","Female",217.11,29013,2668536,3,"Gorgeous Steel Table","Cash"
"North Cierraside",74.27,false,true,929368,22.98,"WY","1:20:47","Leonora D'Amore","7-6-2021",80.84,"63114 Owen Shore",7035268,"Tools, Computers & Kids",55.39,"Parisian, Wolff and Gorczany","Male",727.56,68003,true,9,"Fantastic Plastic Car","EWallet"
"East Jasmin",true,false,"matrix",838232,true,"NM","13:36:56","Kennedy Hettinger","9-10-2021",63.23,"5822 Murphy Islands",true,"Home",true,"Parisian, Wolff and Gorczany","Female",252.92,18498,false,4,"Practical Concrete Hat","Cash"
"Vidalmouth","IB",6031108,7823310,216010,"generate","IL","2:7:24","Mrs. Henri Gorczany","6-8-2021",63.93,"551 Glennie Burg",7123511,"Jewelery, Home & Music","firewall","Larkin-McClure","Female",319.65,55615,55.18,5,"Practical Granite Gloves","MasterCard"
"Anyamouth",1790218,"PNG","indexing",725580,1372373,"GA","15:30:56","Ryder Lebsack","9-15-2021",60.14,"4332 Reymundo Prairie",true,"Movies","RSS","Auer V","Female",60.14,91823,true,1,"Gorgeous Steel Car","EWallet"
"Champlinmouth",94.38,true,53.98,855155,30.06,"NY","5:17:48","Mrs. Narciso Thiel","5-24-2021",95.41,"15413 Stehr Avenue",26.59,"Shoes, Beauty & Movies",89.45,"Considine PhD","Male",572.46,17364,"bypass",6,"Ergonomic Granite Computer","MasterCard"
"Herzogland","ADP",true,true,299016,"compressing","NM","4:42:19","Lola Nikolaus","10-13-2021",48.93,"100 Nolan Islands",false,"Garden",true,"Wiegand-Tillman","Female",489.30,11025,false,10,"Rustic Cotton Pants","AMEX"
"Schneidershire",6324717,false,false,327860,4385908,"UT","13:1:23","Hildegard Keebler","5-21-2021",2.27,"3871 Mariam Locks","hacking","Movies & Industrial",false,"Kuphal, Spencer and Blanda","Female",13.62,58232,"alarm",6,"Rustic Granite Shoes","EWallet"
"South Corene",39.10,5929889,"capacitor",200186,49.31,"AK","2:17:10","Karl Haley","8-21-2021",71.04,"82017 Sadie Pike","microchip","Home & Garden","compress","Considine PhD","Female",568.32,25332,17.50,8,"Rustic Granite Shoes","Visa"
"North Emoryfort","hack",false,5467971,307689,"transmit","AZ","11:53:21","Chauncey Herman","9-1-2021",95.64,"10132 Kennedy Heights","parsing","Music",8.68,"Wiegand-Tillman","Female",956.40,79742,"bandwidth",10,"Incredible Plastic Gloves","AMEX"
"Lake Granvillestad",false,21.18,false,829399,false,"AK","13:57:30","Fannie Hilll III","10-13-2021",91.92,"1321 Little Locks",false,"Garden, Grocery & Shoes","AI","Lakin, O'Connell and Monahan","Female",459.60,35846,9263324,5,"Gorgeous Concrete Pants","Visa"
"East Florence",false,false,true,159391,true,"WY","22:27:5","Shanel Eichmann","9-6-2021",80.32,"379 Fahey Coves",74.42,"Automotive",942609,"Kuphal, Spencer and Blanda","Male",160.64,49870,false,2,"Incredible Concrete Table","MasterCard"
"Auerfort",true,6775610,false,353255,false,"NY","11:58:41","Nyah Bogisich Sr.","7-9-2021",46.36,"6125 Freeda Rapids",8683325,"Toys, Clothing & Sports",true,"Lakin, O'Connell and Monahan","Male",278.16,59932,67.59,6,"Gorgeous Plastic Table","MasterCard"
"Lilianstad",6170216,true,3190043,902897,829525,"OH","11:2:33","Mertie Runolfsdottir","4-19-2021",21.23,"98166 Will Plaza","AGP","Books & Electronics",75.17,"Considine PhD","Female",169.84,38118,2426570,8,"Rustic Steel Shoes","Cash"
"Eleanorefurt","1080p",52.16,1641085,999392,"protocol","MA","2:4:12","Stewart Bergstrom","3-4-2021",8.83,"1239 Gwen Valley",6619354,"Shoes",59.10,"Lakin, O'Connell and Monahan","Female",44.15,78522,true,5,"Fantastic Steel Hat","Visa"
"Cheyennemouth",8.75,false,false,552664,33.60,"AK","9:44:16","Don Reinger","1-19-2021",60.17,"998 Block Mountains",true,"Outdoors & Books",53.56,"Armstrong, Strosin and Altenwerth","Male",300.85,11142,"open-source",5,"Fantastic Cotton Table","Cash"
"Port Sierramouth","1080p",81.33,31.97,293271,"FTP","SD","13:32:4","Mrs. Gerda Feeney","8-31-2021",6.40,"7335 Jayde Cape","synthesizing","Sports","back-end","Kshlerin DDS","Female",32.00,54097,96.81,5,"Gorgeous Wooden Car","AMEX"
"Corwinmouth",8976565,8757527,"synthesizing",799221,470753,"SD","5:8:24","Miss Catharine Heller","5-5-2021",71.30,"4911 Elinore Court",5274276,"Health, Grocery & Books",1379387,"Armstrong, Strosin and Altenwerth","Female",71.30,78055,false,1,"Incredible Cotton Computer","EWallet"
"South Chrisburgh","generating",false,7919110,716677,"synthesize","AR","9:2:53","Philip Gottlieb","6-29-2021",4.44,"896 Wiegand Lodge",false,"Computers",false,"Auer V","Male",39.96,71068,"back-end",9,"Incredible Plastic Car","MasterCard"
"South Orlandport",4612887,4340013,"calculate",802959,7145916,"AK","15:36:19","Miss Melisa Kuphal","8-1-2021",14.36,"96854 Bo Dale",2.89,"Sports",false,"Considine PhD","Female",71.80,85718,true,5,"Rustic Cotton Chair","Cash"
"Sethmouth",true,71.55,34.23,363443,true,"MS","13:55:28","Sadye Wiegand","8-21-2021",4.46,"5122 King Land",5321040,"Music, Toys & Clothing",false,"Armstrong, Strosin and Altenwerth","Male",35.68,45781,52.48,8,"Intelligent Steel Computer","Visa"
"Aufderharmouth",false,"array",6742506,615646,false,"WV","4:8:25","Leif Strosin PhD","6-26-2021",57.35,"5099 Jamie Valleys",5693769,"Electronics",4869903,"Larkin-McClure","Male",114.70,41409,2542975,2,"Intelligent Steel Shoes","EWallet"
"Muellerbury",true,"overriding",true,902811,true,"SC","6:28:21","Felicia Wyman Sr.","10-10-2021",75.37,"8179 Cummings Expressway","CSS","Tools, Electronics & Beauty","CSS","Armstrong, Strosin and Altenwerth","Male",301.48,70579,"hacking",4,"Awesome Cotton Car","EWallet"
"Zoeyside",5229244,6588006,"firewall",933950,5364570,"ME","18:2:53","Raina Lubowitz","10-12-2021",70.34,"6716 Clare Mall",1719486,"Beauty, Jewelery & Games",6413452,"Kshlerin DDS","Male",633.06,64544,false,9,"Ergonomic Concrete Shirt","Cash"
"Kristianport",true,2967288,789089,775404,true,"ND","5:5:10","Francis Wiza I","10-14-2021",29.15,"4882 Elda Wall",33.01,"Grocery",true,"Kshlerin DDS","Male",29.15,46783,94.38,1,"Gorgeous Plastic Car","MasterCard"
"Willport",false,59.80,2889517,176720,false,"AL","20:56:55","Esther McGlynn","8-19-2021",92.30,"88796 Ford Street",15.48,"Baby",true,"McClure, Block and Franecki","Male",461.50,43169,356446,5,"Incredible Rubber Chair","Cash"
"Bogisichchester",168067,"SQL","feed",837060,1468409,"VA","2:54:49","Audra O'Kon Jr.","9-29-2021",89.30,"569 Lehner Tunnel","PCI","Industrial, Garden & Computers",false,"Parisian, Wolff and Gorczany","Male",357.20,58121,5450902,4,"Rustic Granite Chair","Cash"
"New Samir",6889009,6140822,79.99,837692,3801871,"NE","6:37:29","Mr. Josefa Hudson","7-24-2021",69.36,"16106 Jo Tunnel",1692925,"Tools","quantifying","Considine PhD","Male",485.52,22165,7545572,7,"Fantastic Plastic Shirt","Cash"
"New Katarina",4672424,false,878485,312862,3160344,"PA","11:28:42","Caterina Bernier","10-13-2021",67.55,"559 Oberbrunner Ridge",true,"Home",true,"McClure, Block and Franecki","Male",135.10,38977,false,2,"Fantastic Plastic Pants","Cash"
"Lake Joannystad",true,91.45,51.36,740079,false,"NH","10:21:9","Ryann Walter","6-6-2021",21.57,"79745 Hoeger Oval",false,"Computers, Outdoors & Books",false,"Kshlerin DDS","Male",64.71,43856,69.60,3,"Gorgeous Cotton Table","AMEX"
"New Aprilville",false,"PCI",69.23,314643,true,"TX","15:29:46","Penelope Bernier Sr.","9-7-2021",33.37,"2739 Concepcion Spurs",true,"Health & Jewelery",88.15,"Kuphal, Spencer and Blanda","Male",333.70,66204,5017246,10,"Incredible Granite Shirt","AMEX"
"Janiceburgh",36.96,100.00,"pixel",826251,86.38,"TX","16:56:56","Mr. Lori Beer","3-27-2021",2.50,"487 Marta Courts",2709879,"Movies & Baby",5969122,"McClure, Block and Franecki","Female",25.00,82208,54.58,10,"Intelligent Granite Shirt","EWallet"
"Charleyborough",true,90960,2381298,412490,false,"NV","11:36:36","Eleanora Nikolaus","10-21-2021",16.02,"47225 Ollie Harbor","neural","Industrial & Computers",313601,"Parisian, Wolff and Gorczany","Male",80.10,59160,9120449,5,"Gorgeous Plastic Hat","Visa"
"North Brooklyn",3544948,91.78,6543183,492401,1473062,"NC","1:7:51","Yesenia Sipes","4-23-2021",76.40,"42259 Nitzsche Junctions","back up","Shoes",52.08,"Considine PhD","Female",305.60,94058,70.31,4,"Rustic Rubber Shirt","AMEX"
"South Dakotaberg",56.70,16.74,52.24,998867,44.41,"WI","14:8:14","Zachariah Jast","12-22-2020",36.39,"3036 Madisen Greens",false,"Beauty",610007,"Armstrong, Strosin and Altenwerth","Female",109.17,11612,"array",3,"Incredible Cotton Shirt","Visa"
"Eliezerland",true,4426908,true,449104,true,"MA","2:25:13","Brice Torphy MD","4-27-2021",1.18,"8448 Jean Pines",1958029,"Outdoors",1379413,"McClure, Block and Franecki","Female",5.90,68208,7929163,5,"Ergonomic Steel Pants","EWallet"
"Arimouth",6090675,7196949,2861431,141129,7946756,"NV","23:21:4","Talia Wilderman","9-28-2021",47.50,"2164 Nettie Roads",2961011,"Music, Books & Health",4554913,"Kuphal, Spencer and Blanda","Male",142.50,27312,88.99,3,"Practical Granite Shirt","Cash"
"Port Zoila",41.56,"SMS",27.39,662980,90.26,"NV","0:32:2","Mrs. Ottilie Hodkiewicz","10-11-2021",60.48,"352 Rowe Shore",59.82,"Industrial, Automotive & Movies","bypass","Parisian, Wolff and Gorczany","Female",604.80,95121,false,10,"Ergonomic Concrete Shirt","Cash"
"Bettyland",false,"PCI",3105926,119197,false,"TX","19:16:15","Lurline Ferry","8-2-2021",87.77,"9459 Cummings Common",true,"Games, Grocery & Home",true,"Wiegand-Tillman","Male",175.54,95821,73.15,2,"Small Concrete Computer","AMEX"
"New Kaden",true,19.45,8181571,193578,false,"AR","22:36:33","Norberto Haley","8-20-2021",24.65,"4449 Murphy Mission",4322421,"Jewelery & Shoes",8736634,"Kshlerin DDS","Male",98.60,10743,1.04,4,"Intelligent Granite Pants","EWallet"
"North Altheafurt",true,558572,false,356923,true,"MT","19:49:18","Ryan Jaskolski","10-2-2021",11.32,"66421 Kris Point",5670743,"Shoes, Home & Garden",false,"Armstrong, Strosin and Altenwerth","Male",33.96,57863,"quantify",3,"Intelligent Steel Table","Visa"
"Laurelland",false,71.32,"open-source",275477,true,"ND","7:10:9","Mrs. Katrine Lynch","10-21-2021",72.19,"8608 Rozella River",69625,"Electronics & Jewelery",679690,"Considine PhD","Male",144.38,80826,7137092,2,"Intelligent Plastic Table","Cash"
"South Dell",847562,9162818,8155721,683692,1087007,"NE","0:33:50","Joseph Ward","8-20-2021",43.67,"62591 Kerluke Bridge",1823983,"Industrial & Electronics",6105954,"Considine PhD","Female",174.68,36345,"THX",4,"Rustic Concrete Computer","MasterCard"
"South Johann",8085652,true,true,661381,5713136,"FL","10:16:17","Michale Bradtke","8-1-2021",20.75,"302 Florencio Lake",54872,"Computers",6315962,"Parisian, Wolff and Gorczany","Male",20.75,21487,40.86,1,"Practical Steel Gloves","MasterCard"
"West Dameon",1062348,true,76.73,956515,1175776,"NJ","6:49:22","Tatyana Blick PhD","10-5-2021",45.01,"70370 Nader Stream",35.96,"Industrial & Toys",71.90,"Kuphal, Spencer and Blanda","Male",225.05,38164,true,5,"Rustic Granite Chair","Visa"
"West Scottie",true,"bus",5674973,401078,true,"IL","3:40:12","Serenity Tromp","9-10-2021",20.20,"449 Deven Heights","hacking","Outdoors & Movies","driver","McClure, Block and Franecki","Male",141.40,50436,false,7,"Ergonomic Granite Hat","AMEX"
"Altenwerthtown","bandwidth",6141560,"HDD",722122,"compressing","KS","20:1:6","Broderick Harris","10-24-2021",57.48,"261 Wilhelm Street",590505,"Home & Electronics","back-end","McClure, Block and Franecki","Male",344.88,55767,false,6,"Intelligent Plastic Car","MasterCard"
"New Lloydmouth","USB",74.59,"override",296996,"programming","MO","8:9:33","Julien Hyatt","9-21-2021",99.68,"166 Pearline Neck",true,"Tools & Home",7672881,"Armstrong, Strosin and Altenwerth","Female",598.08,99930,8181645,6,"Rustic Cotton Computer","AMEX"
"South Mekhi",489702,true,false,113755,4773236,"IL","10:29:19","Amya Corwin","4-1-2021",46.85,"81623 Morissette Point",true,"Electronics, Tools & Shoes",true,"McClure, Block and Franecki","Male",46.85,72813,true,1,"Rustic Plastic Car","Visa"
"West Damianborough",23.19,59.18,5900452,917817,70.02,"MO","23:11:34","Era Jast DVM","5-26-2021",69.69,"88185 Patience Curve",78.56,"Jewelery, Electronics & Health",28.66,"Auer V","Male",209.07,69700,2528867,3,"Small Granite Chair","EWallet"
"Hackettton",true,false,3543954,718865,true,"NC","0:27:50","April Hills Sr.","5-13-2021",85.85,"245 Kareem Estate",96.31,"Electronics & Jewelery","sensor","McClure, Block and Franecki","Female",343.40,61411,65.69,4,"Sleek Plastic Pants","EWallet"
"West Virgil",5579321,7495950,4288549,496559,5289157,"MS","7:56:16","Manuela Senger","10-25-2021",31.45,"5304 Ava Cove",4226297,"Kids & Shoes",2585870,"Kuphal, Spencer and Blanda","Female",251.60,83790,1057956,8,"Ergonomic Concrete Shoes","EWallet"
"New Genesisview","SCSI",true,975361,671229,"overriding","NY","11:20:31","Idell Cummerata","8-24-2021",59.38,"152 Pagac Cliff","RAM","Music & Sports","synthesizing","Lakin, O'Connell and Monahan","Female",178.14,33142,false,3,"Awesome Granite Computer","Visa"
"Karleybury",6641769,98.94,20.07,566168,1695682,"FL","11:53:55","Elmira Morar","10-25-2021",89.83,"277 Rohan Turnpike",true,"Toys, Jewelery & Shoes","mobile","Armstrong, Strosin and Altenwerth","Female",718.64,70881,false,8,"Gorgeous Steel Computer","Visa"
"North Aglae","program",26.46,false,796401,"USB","MO","21:42:59","Leonardo Hauck","9-21-2021",73.72,"25146 Conn Meadow","index","Music","EXE","Parisian, Wolff and Gorczany","Male",221.16,48016,42.44,3,"Awesome Wooden Chair","Visa"
"West Brittanymouth",53.38,72.75,"quantifying",335484,32.15,"DE","11:16:18","Loraine Veum","10-7-2021",36.60,"71724 Mosciski Fort",61.53,"Kids, Tools & Sports","navigate","McClure, Block and Franecki","Male",256.20,75412,"bus",7,"Practical Plastic Hat","EWallet"
"Beckerside",12.17,7.13,6235153,610316,20.22,"HI","8:48:0","Ronaldo McGlynn","9-25-2021",72.75,"93410 Beulah Valley","index","Garden",26.48,"Wiegand-Tillman","Male",291.00,46667,"cross-platform",4,"Intelligent Plastic Pants","Visa"
"South Ike","reboot",true,false,955555,"connecting","KY","23:43:4","Jayme Fritsch","9-30-2021",28.97,"3569 Rene Vista","matrix","Toys, Music & Games",38420,"Auer V","Male",28.97,90543,true,1,"Incredible Steel Gloves","EWallet"
"Emeraldmouth",63.25,25.64,294483,951985,43.60,"KS","0:50:25","Berneice Bahringer","9-26-2021",50.37,"976 Cindy Hills",false,"Baby",false,"Lakin, O'Connell and Monahan","Male",50.37,35812,338649,1,"Sleek Steel Car","Visa"
"Hillardburgh","TCP",18.49,6904777,457875,"alarm","KS","3:13:12","Emie Ledner","10-1-2021",8.69,"7692 Aaron Plains",86.89,"Books, Computers & Beauty",7516705,"Kshlerin DDS","Female",43.45,39865,6.87,5,"Awesome Concrete Shirt","EWallet"
"New Allenview",5.50,"reboot",true,794623,14.97,"NE","16:34:18","Shyanne Armstrong","10-16-2021",7.50,"67790 Antwan Isle",7746989,"Home & Grocery",47.38,"Parisian, Wolff and Gorczany","Female",15.00,73719,"compressing",2,"Fantastic Wooden Pants","AMEX"
"Brekkemouth","backing up",78.17,73.47,868008,"input","DE","20:51:24","Monique Stamm","8-21-2021",93.37,"75303 Allison Spurs",2494313,"Beauty & Tools",35.75,"Auer V","Male",466.85,11154,true,5,"Incredible Granite Gloves","MasterCard"
"Tierrahaven",false,true,"indexing",520796,false,"KS","14:43:45","Mrs. Pietro Will","9-4-2021",1.70,"5264 Travis Crossing",true,"Industrial, Baby & Sports","transmit","Considine PhD","Male",1.70,23697,9.86,1,"Incredible Cotton Computer","Visa"
"Stoltenbergchester",6995008,211793,4986732,403225,5178980,"KS","8:41:42","Isabel Luettgen","9-25-2021",72.79,"776 Goyette Glens","multi-byte","Shoes & Beauty",83.43,"Kshlerin DDS","Male",727.90,31991,79.09,10,"Practical Rubber Table","Cash"
"Port Keenan",2464132,3136918,17.14,328957,3370955,"IN","22:15:12","Marilyne Leffler","5-29-2021",40.75,"28675 Renner Parks",459888,"Industrial",false,"Larkin-McClure","Male",40.75,81181,53.02,1,"Small Concrete Table","EWallet"
